Desc	Family ID	Anas	Gallus	Columba
(null)	cluster2679	1	1	0
(null)	cluster2680	1	0	1
(null)	cluster2681	1	0	1
(null)	cluster2682	1	0	1
(null)	cluster2683	1	0	1
(null)	cluster2684	1	1	0
(null)	cluster2685	1	0	1
(null)	cluster2686	1	0	1
(null)	cluster2687	1	1	0
(null)	cluster2688	1	0	1
(null)	cluster2689	1	1	0
(null)	cluster2690	1	0	1
(null)	cluster2691	1	0	1
(null)	cluster2692	1	0	1
(null)	cluster2693	1	1	0
(null)	cluster2694	1	0	1
(null)	cluster2695	1	0	1
(null)	cluster2696	1	0	1
(null)	cluster2697	1	0	1
(null)	cluster2698	1	0	1
(null)	cluster2699	1	1	0
(null)	cluster2700	1	0	1
(null)	cluster2701	1	1	0
(null)	cluster2702	1	0	1
(null)	cluster2703	2	0	0
(null)	cluster2704	1	1	0
(null)	cluster2705	1	0	1
(null)	cluster2706	1	0	1
(null)	cluster2707	1	0	1
(null)	cluster2708	1	0	1
(null)	cluster2709	1	0	1
(null)	cluster2710	1	0	1
(null)	cluster2711	1	0	1
(null)	cluster2712	1	0	1
(null)	cluster2713	1	0	1
(null)	cluster2714	1	0	1
(null)	cluster2715	1	0	1
(null)	cluster2716	1	1	0
(null)	cluster2717	1	1	0
(null)	cluster2718	2	0	0
(null)	cluster2719	1	0	1
(null)	cluster2720	1	0	1
(null)	cluster2721	1	0	1
(null)	cluster2722	1	0	1
(null)	cluster2723	1	0	1
(null)	cluster2724	1	0	1
(null)	cluster2725	1	0	1
(null)	cluster2726	1	0	1
(null)	cluster2727	1	1	0
(null)	cluster2728	1	0	1
(null)	cluster2729	1	1	0
(null)	cluster2730	1	0	1
(null)	cluster2731	1	0	1
(null)	cluster2732	1	0	1
(null)	cluster2733	1	1	0
(null)	cluster2734	1	0	1
(null)	cluster2735	1	0	1
(null)	cluster2736	1	0	1
(null)	cluster2737	1	0	1
(null)	cluster2738	1	0	1
(null)	cluster2739	1	1	0
(null)	cluster2740	1	0	1
(null)	cluster2741	1	0	1
(null)	cluster2742	1	0	1
(null)	cluster2743	1	0	1
(null)	cluster2744	1	1	0
(null)	cluster2745	1	1	0
(null)	cluster2746	1	0	1
(null)	cluster2747	1	1	0
(null)	cluster2748	1	0	1
(null)	cluster2749	1	0	1
(null)	cluster2750	1	0	1
(null)	cluster2751	1	0	1
(null)	cluster2752	2	0	0
(null)	cluster2753	1	0	1
(null)	cluster2754	1	0	1
(null)	cluster2755	1	1	0
(null)	cluster2756	1	0	1
(null)	cluster2757	1	0	1
(null)	cluster2758	1	1	0
(null)	cluster2759	1	0	1
(null)	cluster2760	1	1	0
(null)	cluster2761	1	0	1
(null)	cluster2762	1	1	0
(null)	cluster2763	1	0	1
(null)	cluster2764	1	0	1
(null)	cluster2765	1	0	1
(null)	cluster2766	1	1	0
(null)	cluster2767	1	1	0
(null)	cluster2768	1	0	1
(null)	cluster2769	1	0	1
(null)	cluster2770	1	1	0
(null)	cluster2771	1	1	0
(null)	cluster2772	1	1	0
(null)	cluster2773	1	1	0
(null)	cluster2774	1	0	1
(null)	cluster2775	1	1	0
(null)	cluster2776	1	0	1
(null)	cluster2777	1	0	1
(null)	cluster2778	1	0	1
(null)	cluster2779	1	1	0
(null)	cluster2780	1	0	1
(null)	cluster2781	1	0	1
(null)	cluster2782	1	0	1
(null)	cluster2783	1	0	1
(null)	cluster2784	1	0	1
(null)	cluster2785	1	1	0
(null)	cluster2786	1	0	1
(null)	cluster2787	1	0	1
(null)	cluster2788	1	0	1
(null)	cluster2789	1	1	0
(null)	cluster2790	1	1	0
(null)	cluster2791	1	0	1
(null)	cluster2792	2	0	0
(null)	cluster2793	1	0	1
(null)	cluster2794	1	0	1
(null)	cluster2795	1	0	1
(null)	cluster2796	1	0	1
(null)	cluster2797	1	1	0
(null)	cluster2798	1	0	1
(null)	cluster2799	1	0	1
(null)	cluster2800	1	0	1
(null)	cluster2801	1	0	1
(null)	cluster2802	1	0	1
(null)	cluster2803	1	0	1
(null)	cluster2804	1	0	1
(null)	cluster2805	1	0	1
(null)	cluster2806	1	0	1
(null)	cluster2807	1	0	1
(null)	cluster2808	1	0	1
(null)	cluster2809	1	0	1
(null)	cluster2810	1	0	1
(null)	cluster2811	1	0	1
(null)	cluster2812	1	1	0
(null)	cluster2813	1	0	1
(null)	cluster2814	1	1	0
(null)	cluster2815	1	1	0
(null)	cluster2816	1	0	1
(null)	cluster2817	1	0	1
(null)	cluster2818	1	0	1
(null)	cluster2819	1	0	1
(null)	cluster2820	1	0	1
(null)	cluster2821	1	0	1
(null)	cluster2822	1	0	1
(null)	cluster2823	1	0	1
(null)	cluster2824	1	0	1
(null)	cluster2825	1	0	1
(null)	cluster2826	1	0	1
(null)	cluster2827	1	0	1
(null)	cluster2828	1	0	1
(null)	cluster2829	1	0	1
(null)	cluster2830	1	0	1
(null)	cluster2831	1	0	1
(null)	cluster2832	1	0	1
(null)	cluster2833	1	0	1
(null)	cluster2834	1	0	1
(null)	cluster2835	1	0	1
(null)	cluster2836	1	0	1
(null)	cluster2837	1	0	1
(null)	cluster2838	1	0	1
(null)	cluster2839	1	0	1
(null)	cluster2840	1	0	1
(null)	cluster2841	1	0	1
(null)	cluster2842	1	0	1
(null)	cluster2843	1	0	1
(null)	cluster2844	1	0	1
(null)	cluster2845	1	0	1
(null)	cluster2846	1	0	1
(null)	cluster2847	1	0	1
(null)	cluster2848	1	0	1
(null)	cluster2849	1	0	1
(null)	cluster2850	1	0	1
(null)	cluster2851	1	0	1
(null)	cluster2852	1	0	1
(null)	cluster2853	1	1	0
(null)	cluster2854	1	0	1
(null)	cluster2855	1	0	1
(null)	cluster2856	1	0	1
(null)	cluster2857	1	0	1
(null)	cluster2858	1	0	1
(null)	cluster2859	1	0	1
(null)	cluster2860	1	0	1
(null)	cluster2861	1	0	1
(null)	cluster2862	1	1	0
(null)	cluster2863	1	0	1
(null)	cluster2864	1	0	1
(null)	cluster2865	1	0	1
(null)	cluster2866	1	1	0
(null)	cluster2867	1	0	1
(null)	cluster2868	1	1	0
(null)	cluster2869	1	1	0
(null)	cluster2870	1	0	1
(null)	cluster2871	1	0	1
(null)	cluster2872	1	1	0
(null)	cluster2873	1	0	1
(null)	cluster2874	1	0	1
(null)	cluster2875	1	0	1
(null)	cluster2876	1	0	1
(null)	cluster2877	1	1	0
(null)	cluster2878	1	1	0
(null)	cluster2879	1	0	1
(null)	cluster2880	1	1	0
(null)	cluster2881	1	1	0
(null)	cluster2882	1	0	1
(null)	cluster2883	1	0	1
(null)	cluster2884	1	0	1
(null)	cluster2885	1	0	1
(null)	cluster2886	2	0	0
(null)	cluster2887	1	0	1
(null)	cluster2888	1	0	1
(null)	cluster2889	1	0	1
(null)	cluster2890	1	0	1
(null)	cluster2891	1	0	1
(null)	cluster2892	1	0	1
(null)	cluster2893	1	1	0
(null)	cluster2894	1	0	1
(null)	cluster2895	1	0	1
(null)	cluster2896	1	0	1
(null)	cluster2897	1	0	1
(null)	cluster2898	1	0	1
(null)	cluster2899	1	1	0
(null)	cluster2900	1	1	0
(null)	cluster2901	1	0	1
(null)	cluster2902	1	1	0
(null)	cluster2903	1	0	1
(null)	cluster2904	1	0	1
(null)	cluster2905	1	0	1
(null)	cluster2906	1	0	1
(null)	cluster2907	1	1	0
(null)	cluster2908	1	0	1
(null)	cluster2909	1	0	1
(null)	cluster2910	1	1	0
(null)	cluster2911	1	0	1
(null)	cluster2912	1	0	1
(null)	cluster2913	1	1	0
(null)	cluster2914	1	0	1
(null)	cluster2915	1	0	1
(null)	cluster2916	1	0	1
(null)	cluster2917	1	0	1
(null)	cluster2918	1	0	1
(null)	cluster2919	1	0	1
(null)	cluster2920	2	0	0
(null)	cluster2921	1	0	1
(null)	cluster2922	1	0	1
(null)	cluster2923	1	0	1
(null)	cluster2924	1	0	1
(null)	cluster2925	1	0	1
(null)	cluster2926	1	0	1
(null)	cluster2927	1	0	1
(null)	cluster2928	1	0	1
(null)	cluster2929	1	0	1
(null)	cluster2930	1	0	1
(null)	cluster2931	1	0	1
(null)	cluster2932	1	0	1
(null)	cluster2933	1	0	1
(null)	cluster2934	1	1	0
(null)	cluster2935	1	0	1
(null)	cluster2936	1	0	1
(null)	cluster2937	1	1	0
(null)	cluster2938	1	0	1
(null)	cluster2939	1	0	1
(null)	cluster2940	1	1	0
(null)	cluster2941	1	0	1
(null)	cluster2942	1	1	0
(null)	cluster2943	1	0	1
(null)	cluster2944	1	0	1
(null)	cluster2945	1	0	1
(null)	cluster2946	1	0	1
(null)	cluster2947	2	0	0
(null)	cluster2948	1	0	1
(null)	cluster2949	1	0	1
(null)	cluster2950	1	0	1
(null)	cluster2951	2	0	0
(null)	cluster2952	1	0	1
(null)	cluster2953	1	1	0
(null)	cluster2954	1	0	1
(null)	cluster2955	1	0	1
(null)	cluster2956	1	1	0
(null)	cluster2957	1	0	1
(null)	cluster2958	1	0	1
(null)	cluster2959	1	0	1
(null)	cluster2960	1	0	1
(null)	cluster2961	1	0	1
(null)	cluster2962	1	0	1
(null)	cluster2963	1	0	1
(null)	cluster2964	1	1	0
(null)	cluster2965	1	0	1
(null)	cluster2966	1	0	1
(null)	cluster2967	1	0	1
(null)	cluster2968	1	0	1
(null)	cluster2969	1	0	1
(null)	cluster2970	1	0	1
(null)	cluster2971	1	1	0
(null)	cluster2972	1	0	1
(null)	cluster2973	1	1	0
(null)	cluster2974	1	0	1
(null)	cluster2975	1	1	0
(null)	cluster2976	1	0	1
(null)	cluster2977	1	0	1
(null)	cluster2978	1	0	1
(null)	cluster2979	1	0	1
(null)	cluster2980	1	0	1
(null)	cluster2981	1	0	1
(null)	cluster2982	1	0	1
(null)	cluster2983	1	1	0
(null)	cluster2984	1	1	0
(null)	cluster2985	1	1	0
(null)	cluster2986	1	0	1
(null)	cluster2987	1	0	1
(null)	cluster2988	1	1	0
(null)	cluster2989	1	0	1
(null)	cluster2990	1	0	1
(null)	cluster2991	1	0	1
(null)	cluster2992	1	0	1
(null)	cluster2993	1	0	1
(null)	cluster2994	1	0	1
(null)	cluster2995	1	0	1
(null)	cluster2996	1	0	1
(null)	cluster2997	1	1	0
(null)	cluster2998	1	0	1
(null)	cluster2999	1	1	0
(null)	cluster3000	1	0	1
(null)	cluster3001	1	0	1
(null)	cluster3002	1	0	1
(null)	cluster3003	1	0	1
(null)	cluster3004	1	0	1
(null)	cluster3005	1	1	0
(null)	cluster3006	1	0	1
(null)	cluster3007	1	0	1
(null)	cluster3008	1	0	1
(null)	cluster3009	1	0	1
(null)	cluster3010	1	0	1
(null)	cluster3011	1	0	1
(null)	cluster3012	1	0	1
(null)	cluster3013	1	0	1
(null)	cluster3014	1	1	0
(null)	cluster3015	1	0	1
(null)	cluster3016	1	0	1
(null)	cluster3017	1	0	1
(null)	cluster3018	1	0	1
(null)	cluster3019	2	0	0
(null)	cluster3020	1	0	1
(null)	cluster3021	1	0	1
(null)	cluster3022	1	0	1
(null)	cluster3023	1	0	1
(null)	cluster3024	1	0	1
(null)	cluster3025	1	0	1
(null)	cluster3026	1	1	0
(null)	cluster3027	1	0	1
(null)	cluster3028	1	0	1
(null)	cluster3029	1	0	1
(null)	cluster3030	1	0	1
(null)	cluster3031	0	1	1
(null)	cluster3032	0	1	1
(null)	cluster3033	0	1	1
(null)	cluster3034	0	1	1
(null)	cluster3035	0	1	1
(null)	cluster3036	0	1	1
(null)	cluster3037	0	0	2
(null)	cluster3038	0	1	1
(null)	cluster3039	0	0	2
(null)	cluster3040	0	1	1
(null)	cluster3041	0	1	1
(null)	cluster3042	0	1	1
(null)	cluster3043	0	1	1
(null)	cluster3044	0	1	1
(null)	cluster3045	0	1	1
(null)	cluster3046	0	1	1
(null)	cluster3047	0	1	1
(null)	cluster3048	0	1	1
(null)	cluster3049	0	1	1
(null)	cluster3050	0	1	1
(null)	cluster3051	0	1	1
(null)	cluster3052	0	0	2
(null)	cluster3053	0	1	1
(null)	cluster3054	0	1	1
(null)	cluster3055	0	0	2
(null)	cluster3056	0	1	1
(null)	cluster3057	0	1	1
(null)	cluster3058	0	1	1
(null)	cluster3059	0	0	2
(null)	cluster3060	0	0	2
(null)	cluster3061	0	0	2
(null)	cluster3062	0	1	1
(null)	cluster3063	0	0	2
(null)	cluster3064	0	1	1
(null)	cluster3065	0	0	2
(null)	cluster3066	0	1	1
(null)	cluster3067	0	1	1
(null)	cluster3068	0	1	1
(null)	cluster3069	0	1	1
(null)	cluster3070	0	0	2
(null)	cluster3071	0	1	1
(null)	cluster3072	0	1	1
(null)	cluster3073	0	1	1
(null)	cluster3074	0	1	1
(null)	cluster3075	0	1	1
(null)	cluster3076	0	1	1
(null)	cluster3077	0	1	1
(null)	cluster3078	0	1	1
(null)	cluster3079	0	0	2
(null)	cluster3080	0	1	1
(null)	cluster3081	0	0	2
(null)	cluster3082	0	1	1
(null)	cluster3083	0	1	1
(null)	cluster3084	0	1	1
(null)	cluster3085	0	1	1
(null)	cluster3086	0	0	2
(null)	cluster3087	0	0	2
(null)	cluster3088	0	0	2
(null)	cluster3089	0	0	2
(null)	cluster3090	0	1	1
(null)	cluster3091	0	1	1
(null)	cluster3092	0	0	2
(null)	cluster3093	0	1	1
(null)	cluster3094	0	1	1
(null)	cluster3095	0	0	2
(null)	cluster3096	0	1	1
(null)	cluster3097	0	1	1
(null)	cluster3098	0	1	1
(null)	cluster3099	0	1	1
(null)	cluster3100	0	1	1
(null)	cluster3101	0	1	1
(null)	cluster3102	0	1	1
(null)	cluster3103	0	1	1
(null)	cluster3104	0	1	1
(null)	cluster3105	0	1	1
(null)	cluster3106	0	1	1
(null)	cluster3107	0	1	1
(null)	cluster3108	0	1	1
(null)	cluster3109	0	1	1
(null)	cluster3110	0	1	1
(null)	cluster3111	0	1	1
(null)	cluster3112	0	1	1
(null)	cluster3113	0	1	1
(null)	cluster3114	0	1	1
(null)	cluster3115	0	1	1
(null)	cluster3116	0	1	1
(null)	cluster3117	0	0	2
(null)	cluster3118	0	0	2
(null)	cluster3119	0	1	1
(null)	cluster3120	0	1	1
(null)	cluster3121	0	0	2
(null)	cluster3122	0	1	1
(null)	cluster3123	0	1	1
(null)	cluster3124	0	1	1
(null)	cluster3125	0	1	1
(null)	cluster3126	0	1	1
(null)	cluster3127	0	0	2
(null)	cluster3128	0	1	1
(null)	cluster3129	0	0	2
(null)	cluster3130	0	1	1
(null)	cluster3131	0	1	1
(null)	cluster3132	0	1	1
(null)	cluster3133	0	1	1
(null)	cluster3134	0	1	1
(null)	cluster3135	0	0	2
(null)	cluster3136	0	1	1
(null)	cluster3137	0	0	2
(null)	cluster3138	0	1	1
(null)	cluster3139	0	1	1
(null)	cluster3140	0	1	1
(null)	cluster3141	0	0	2
(null)	cluster3142	0	0	2
(null)	cluster3143	0	1	1
(null)	cluster3144	0	1	1
(null)	cluster3145	0	1	1
(null)	cluster3146	0	1	1
(null)	cluster3147	0	1	1
(null)	cluster3148	0	0	2
(null)	cluster3149	0	0	2
(null)	cluster3150	0	1	1
(null)	cluster3151	0	1	1
(null)	cluster3152	0	1	1
(null)	cluster3153	0	0	2
(null)	cluster3154	0	1	1
(null)	cluster3155	0	1	1
(null)	cluster3156	0	1	1
(null)	cluster3157	0	1	1
(null)	cluster3158	0	1	1
(null)	cluster3159	0	1	1
(null)	cluster3160	0	1	1
(null)	cluster3161	0	1	1
(null)	cluster3162	0	0	2
(null)	cluster3163	0	1	1
(null)	cluster3164	0	1	1
(null)	cluster3165	0	0	2
(null)	cluster3166	0	1	1
(null)	cluster3167	0	1	1
(null)	cluster3168	0	1	1
(null)	cluster3169	0	1	1
(null)	cluster3170	0	0	2
(null)	cluster3171	0	1	1
(null)	cluster3172	0	1	1
(null)	cluster3173	0	1	1
(null)	cluster3174	0	1	1
(null)	cluster3175	0	1	1
(null)	cluster3176	0	1	1
(null)	cluster3177	0	1	1
(null)	cluster3178	0	1	1
(null)	cluster3179	0	1	1
(null)	cluster3180	0	1	1
(null)	cluster3181	0	1	1
(null)	cluster3182	0	1	1
(null)	cluster3183	0	0	2
(null)	cluster3184	0	1	1
(null)	cluster3185	0	1	1
(null)	cluster3186	0	1	1
(null)	cluster3187	0	0	2
(null)	cluster3188	0	1	1
(null)	cluster3189	0	1	1
(null)	cluster3190	0	1	1
(null)	cluster3191	0	1	1
(null)	cluster3192	0	0	2
(null)	cluster3193	0	0	2
(null)	cluster3194	0	1	1
(null)	cluster3195	0	1	1
(null)	cluster3196	0	1	1
(null)	cluster3197	0	1	1
(null)	cluster3198	0	1	1
(null)	cluster3199	0	1	1
(null)	cluster3200	0	0	2
(null)	cluster3201	0	1	1
(null)	cluster3202	0	1	1
(null)	cluster3203	0	1	1
(null)	cluster3204	0	1	1
(null)	cluster3205	0	1	1
(null)	cluster3206	0	1	1
(null)	cluster3207	0	1	1
(null)	cluster3208	0	1	1
(null)	cluster3209	0	1	1
(null)	cluster3210	0	1	1
(null)	cluster3211	0	1	1
(null)	cluster3212	0	1	1
(null)	cluster3213	0	1	1
(null)	cluster3214	0	1	1
(null)	cluster3215	0	1	1
(null)	cluster3216	0	1	1
(null)	cluster3217	0	1	1
(null)	cluster3218	0	1	1
(null)	cluster3219	0	1	1
(null)	cluster3220	0	1	1
(null)	cluster3221	0	1	1
(null)	cluster3222	0	1	1
(null)	cluster3223	0	1	1
(null)	cluster3224	0	1	1
(null)	cluster3225	0	1	1
(null)	cluster3226	0	1	1
(null)	cluster3227	0	1	1
(null)	cluster3228	0	1	1
(null)	cluster3229	0	1	1
(null)	cluster3230	0	1	1
(null)	cluster3231	0	1	1
(null)	cluster3232	0	1	1
(null)	cluster3233	0	1	1
(null)	cluster3234	0	0	2
(null)	cluster3235	0	1	1
(null)	cluster3236	0	1	1
(null)	cluster3237	0	1	1
(null)	cluster3238	0	0	2
(null)	cluster3239	0	1	1
(null)	cluster3240	0	1	1
(null)	cluster3241	0	1	1
(null)	cluster3242	0	1	1
(null)	cluster3243	0	1	1
(null)	cluster3244	0	1	1
(null)	cluster3245	0	1	1
(null)	cluster3246	0	1	1
(null)	cluster3247	0	1	1
(null)	cluster3248	0	1	1
(null)	cluster3249	0	1	1
(null)	cluster3250	0	1	1
(null)	cluster3251	0	0	2
(null)	cluster3252	0	1	1
(null)	cluster3253	0	0	2
(null)	cluster3254	0	1	1
(null)	cluster3255	0	1	1
(null)	cluster3256	0	1	1
(null)	cluster3257	0	1	1
(null)	cluster3258	0	1	1
(null)	cluster3259	0	1	1
(null)	cluster3260	0	1	1
(null)	cluster3261	0	1	1
(null)	cluster3262	0	1	1
(null)	cluster3263	0	1	1
(null)	cluster3264	0	1	1
(null)	cluster3265	0	0	2
(null)	cluster3266	0	1	1
(null)	cluster3267	0	1	1
(null)	cluster3268	0	1	1
(null)	cluster3269	0	1	1
(null)	cluster3270	0	1	1
(null)	cluster3271	0	1	1
(null)	cluster3272	0	1	1
(null)	cluster3273	0	1	1
(null)	cluster3274	0	1	1
(null)	cluster3275	0	1	1
(null)	cluster3276	0	1	1
(null)	cluster3277	0	1	1
(null)	cluster3278	0	1	1
(null)	cluster3279	0	1	1
(null)	cluster3280	0	1	1
(null)	cluster3281	0	1	1
(null)	cluster3282	0	1	1
(null)	cluster3283	0	1	1
(null)	cluster3284	0	1	1
(null)	cluster3285	0	1	1
(null)	cluster3286	0	1	1
(null)	cluster3287	0	0	2
(null)	cluster3288	0	1	1
(null)	cluster3289	0	1	1
(null)	cluster3290	0	1	1
(null)	cluster3291	0	1	1
(null)	cluster3292	0	1	1
(null)	cluster3293	0	1	1
(null)	cluster3294	0	1	1
(null)	cluster3295	0	0	2
(null)	cluster3296	0	1	1
(null)	cluster3297	0	1	1
(null)	cluster3298	0	0	2
(null)	cluster3299	0	1	1
(null)	cluster3300	0	1	1
(null)	cluster3301	0	1	1
(null)	cluster3302	0	1	1
(null)	cluster3303	0	1	1
(null)	cluster3304	0	1	1
(null)	cluster3305	0	1	1
(null)	cluster3306	0	0	2
(null)	cluster3307	0	1	1
(null)	cluster3308	0	1	1
(null)	cluster3309	0	0	2
(null)	cluster3310	0	1	1
(null)	cluster3311	0	1	1
(null)	cluster3312	0	1	1
(null)	cluster3313	0	1	1
(null)	cluster3314	0	1	1
(null)	cluster3315	0	1	1
(null)	cluster3316	0	1	1
(null)	cluster3317	0	1	1
(null)	cluster3318	0	1	1
(null)	cluster3319	0	1	1
(null)	cluster3320	0	1	1
(null)	cluster3321	0	1	1
(null)	cluster3322	0	1	1
(null)	cluster3323	0	0	2
(null)	cluster3324	0	1	1
(null)	cluster3325	0	1	1
(null)	cluster3326	0	1	1
(null)	cluster3327	0	1	1
(null)	cluster3328	0	1	1
(null)	cluster3329	0	1	1
(null)	cluster3330	0	1	1
(null)	cluster3331	0	1	1
(null)	cluster3332	0	1	1
(null)	cluster3333	0	0	2
(null)	cluster3334	0	1	1
(null)	cluster3335	0	1	1
(null)	cluster3336	0	1	1
(null)	cluster3337	0	0	2
(null)	cluster3338	0	1	1
(null)	cluster3339	0	1	1
(null)	cluster3340	0	1	1
(null)	cluster3341	0	1	1
(null)	cluster3342	0	0	2
(null)	cluster3343	0	1	1
(null)	cluster3344	0	1	1
(null)	cluster3345	0	1	1
(null)	cluster3346	0	1	1
(null)	cluster3347	0	1	1
(null)	cluster3348	0	1	1
(null)	cluster3349	0	1	1
(null)	cluster3350	0	1	1
(null)	cluster3351	0	1	1
(null)	cluster3352	0	1	1
(null)	cluster3353	0	1	1
(null)	cluster3354	0	1	1
(null)	cluster3355	0	1	1
(null)	cluster3356	0	1	1
(null)	cluster3357	0	1	1
(null)	cluster3358	0	1	1
(null)	cluster3359	0	1	1
(null)	cluster3360	0	1	1
(null)	cluster3361	0	1	1
(null)	cluster3362	0	0	2
(null)	cluster3363	0	1	1
(null)	cluster3364	0	1	1
(null)	cluster3365	0	1	1
(null)	cluster3366	0	1	1
(null)	cluster3367	0	1	1
(null)	cluster3368	0	1	1
(null)	cluster3369	0	1	1
(null)	cluster3370	0	1	1
(null)	cluster3371	0	1	1
(null)	cluster3372	0	0	2
(null)	cluster3373	0	1	1
(null)	cluster3374	0	1	1
(null)	cluster3375	0	1	1
(null)	cluster3376	0	1	1
(null)	cluster3377	0	1	1
(null)	cluster3378	0	1	1
(null)	cluster3379	0	1	1
(null)	cluster3380	0	1	1
(null)	cluster3381	0	1	1
(null)	cluster3382	0	1	1
(null)	cluster3383	0	1	1
(null)	cluster3384	0	1	1
(null)	cluster3385	0	1	1
(null)	cluster3386	0	1	1
(null)	cluster3387	0	1	1
(null)	cluster3388	0	1	1
(null)	cluster3389	0	1	1
(null)	cluster3390	0	1	1
(null)	cluster3391	0	1	1
(null)	cluster3392	0	1	1
(null)	cluster3393	0	0	2
(null)	cluster3394	0	1	1
(null)	cluster3395	0	1	1
(null)	cluster3396	0	0	2
(null)	cluster3397	0	1	1
(null)	cluster3398	0	1	1
(null)	cluster3399	0	1	1
(null)	cluster3400	0	1	1
(null)	cluster3401	0	1	1
(null)	cluster3402	0	1	1
(null)	cluster3403	0	1	1
(null)	cluster3404	0	1	1
(null)	cluster3405	0	1	1
(null)	cluster3406	0	1	1
(null)	cluster3407	0	1	1
(null)	cluster3408	0	1	1
(null)	cluster3409	0	1	1
(null)	cluster3410	0	1	1
(null)	cluster3411	0	1	1
(null)	cluster3412	0	1	1
(null)	cluster3413	0	1	1
(null)	cluster3414	0	1	1
(null)	cluster3415	0	1	1
(null)	cluster3416	0	1	1
(null)	cluster3417	0	1	1
(null)	cluster3418	0	1	1
(null)	cluster3419	0	1	1
(null)	cluster3420	0	1	1
(null)	cluster3421	0	1	1
(null)	cluster3422	0	0	2
(null)	cluster3423	0	1	1
(null)	cluster3424	0	1	1
(null)	cluster3425	0	1	1
(null)	cluster3426	0	1	1
(null)	cluster3427	0	1	1
(null)	cluster3428	0	1	1
(null)	cluster3429	0	1	1
(null)	cluster3430	0	2	0
(null)	cluster3431	0	2	0
(null)	cluster3432	0	2	0
(null)	cluster3433	0	2	0
(null)	cluster3434	0	2	0
(null)	cluster3435	0	2	0
