GO Terms Level 1,GO Terms Description,GO Terms Level,GO Terms ID,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
Biological Process,cellular response to stimulus,2,GO:0051716,6,21,7,43,1.76,0.04594795065583499,1.34,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6 A0A1D5PZ68 A0A8V0ZV19 A0A8V0YDD6
Biological Process,cellular response to organic substance,4,GO:0071310,4,11,7,43,2.23,0.05837448315879228,1.23,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6 A0A8V0YDD6
Biological Process,positive regulation of multicellular organismal process,4,GO:0051240,4,11,7,43,2.23,0.05837448315879228,1.23,A0A8V0Y0J2 A0A8V0ZV19 A0A1D5PZ68 A0A8V0YDD6
Biological Process,negative regulation of programmed cell death,5,GO:0043069,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0Y0J2 A0A8V0YDD6
Biological Process,mesenchymal cell differentiation,4,GO:0048762,2,3,7,43,4.1,0.06409529211571192,1.19,A0A1D5PZ68 A0A8V0YDD6
Biological Process,regulation of protein localization,5,GO:0032880,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0YDD6
Biological Process,regulation of protein kinase activity,6,GO:0045859,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0Y0J2
Biological Process,mesenchymal cell development,4,GO:0014031,2,3,7,43,4.1,0.06409529211571192,1.19,A0A1D5PZ68 A0A8V0YDD6
Biological Process,neural crest cell development,5,GO:0014032,2,3,7,43,4.1,0.06409529211571192,1.19,A0A1D5PZ68 A0A8V0YDD6
Biological Process,neural crest cell differentiation,5,GO:0014033,2,3,7,43,4.1,0.06409529211571192,1.19,A0A1D5PZ68 A0A8V0YDD6
Biological Process,positive regulation of kinase activity,6,GO:0033674,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0Y0J2
Biological Process,organic acid biosynthetic process,4,GO:0016053,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0Z1W6
Biological Process,small molecule biosynthetic process,3,GO:0044283,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0Z1W6
Biological Process,regionalization,3,GO:0003002,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZV19 A0A1D5PZ68
Biological Process,neural crest cell migration,6,GO:0001755,2,3,7,43,4.1,0.06409529211571192,1.19,A0A1D5PZ68 A0A8V0YDD6
Biological Process,regulation of animal organ morphogenesis,5,GO:2000027,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZV19 A0A1D5PZ68
Biological Process,cellular homeostasis,2,GO:0019725,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0YDD6
Biological Process,carboxylic acid metabolic process,5,GO:0019752,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0Z1W6
Biological Process,positive regulation of protein kinase activity,7,GO:0045860,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0Y0J2
Biological Process,glycosaminoglycan metabolic process,5,GO:0030203,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0ZV19
Biological Process,stem cell development,4,GO:0048864,2,3,7,43,4.1,0.06409529211571192,1.19,A0A1D5PZ68 A0A8V0YDD6
Biological Process,regulation of MAPK cascade,6,GO:0043408,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0Z5X2 A0A8V0YDD6
Biological Process,intracellular chemical homeostasis,3,GO:0055082,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0YDD6
