Source	Target
A0A1D5PL45	A0A8V0YU69
A0A8V0ZZL0	F1NCA2
A0A8V0YSF6	F1NYJ1
A0A8V1A8N2	A0A8V0YHS1
A0A8V1A8N2	A0A8V0YID0
A0A8V1A8N2	A0A8V0X6Y3
A0A8V1A8N2	A0A8V0ZJW3
A0A8V1A8N2	A0A8V0XAA5
F1NJR9	F1P4I3
F1NJR9	A0A8V0XHT1
A0A8V0XD01	Q5ZJW4
A0A8V0XD01	A0A1D5PH43
A0A8V0XD01	F1NN08
A0A8V0XAH5	A0A8V1A4P2
A0A8V0XRZ6	A0A1D5P9Z1
A0A8V0XRZ6	A0A8V1AC34
A0A8V0XRZ6	A0A8V0XY43
A0A8V0XRZ6	O57535
A0A8V0XRZ6	A0A8V0XGF5
A0A8V0XRZ6	A0A8V1AJZ1
A0A8V1A4P2	E1BTT8
A0A8V1A4P2	A0A8V0X6I8
A0A8V1A4P2	A0A8V1AIR0
A0A8V1A4P2	A0A8V0YBE2
A0A8V0ZSN8	A0A3Q3ACS4
A0A8V0ZSN8	K9JA28
A0A8V0ZSN8	A0A8V1A9R2
A0A8V0ZSN8	A0A8V0Y652
A0A8V0ZNG1	A0A8V0ZY42
A0A8V0ZNG1	A0A8V0Z0G8
A0A8V0ZNG1	A0A1D5P624
A0A8V0ZNG1	A0A3Q2TZD8
A0A8V0ZNG1	A0A8V0ZH96
A0A8V0ZG81	A0A8V0XIV7
A0A8V0ZG81	A0A8V0XCW4
A0A8V0ZG81	P02460
A0A8V0ZG81	A0A8V0YHC1
A0A8V0ZG81	A0A8V0XDR8
E1C3J7	A0A8V0XEP8
E1C2Z5	A0A8V1A7D7
Q5ZLR1	A0A8V0YQL8
Q5ZIP7	A0A3Q3ACS4
Q5ZIP7	A0A8V0YBZ6
Q5ZIP7	A0A1D5NYE8
A0A1L1RX77	A0A8V0YHC1
A0A8V0XFV9	A0A3Q2TZD8
A0A8V0YZJ3	A0A8V0YRQ5
A0A8V0ZI47	A0A8V0YRQ5
A0A8V0YZJ3	F1NTQ2
A0A8V0ZI47	F1NTQ2
A0A8V0YZJ3	A0A8V1ABA3
A0A8V0ZI47	A0A8V1ABA3
Q98938	A0A8V0Y999
Q98938	P02460
A0A8V0X548	F1NCA2
A0A8V0Z958	A0A8V0XK27
A0A8V0Z958	A0A8V0Y2J9
A0A8V0Z958	F1NN08
A0A8V0ZKI8	A0A1D5P480
A0A8V0ZKI8	A0A1D5NYE8
A0A1D5NYS2	A0A8V0YLT1
A0A8V0XH76	A0A8V1A987
A0A8V0XH76	A0A8V0XIM8
A0A8V0XH76	A0A8V0Y492
A0A8V0XH76	A0A8V0XE68
A0A8V0XH76	A0A1D5PQV3
A0A8V0XLB9	P08629
A0A8V0XLB9	A0A8V0Z1D6
A0A8V0XLB9	A0A8V0Y3L3
A0A8V0XLB9	A0A8V0Y9X9
A0A8V0XLB9	A0A8V0Y9B0
A0A8V0XLB9	A0A8V0YGM0
A0A8V0Z8E9	E1C599
A0A8V0Z8E9	P00356
A0A8V0Z8E9	A0A1D5PYQ3
A0A8V0Z8E9	A0A8V0XMV0
A0A8V0Z8E9	A0A8V0YGQ5
A0A3Q3B012	A0A1D5PME6
P17153	P00356
A0A8V0YC98	F1NTQ2
A0A1D5NYE8	A0A1D5P770
A0A1D5NYE8	A0A8V0YDU6
A0A1D5NYE8	A0A8V0Y0X2
A0A1D5NYE8	A0A1D5PQI1
A0A1D5NYE8	A0A8V1A3N1
A0A1D5NYE8	A0A3Q2UGT3
A0A1D5NYE8	P00356
A0A1D5NYE8	A0A3Q3ACS4
A0A1D5NYE8	A0A8V0ZM89
A0A1D5NYE8	A0A8V1A0B4
A0A1D5NYE8	A0A8V0ZBX0
A0A1D5NYE8	A0A8V0XHT1
A0A1D5NYE8	A0A1D5P9Z1
A0A1D5NYE8	A0A8V0Y5A6
A0A1D5NYE8	A0A8V0YJ41
A0A8V0YWI5	A0A8V1A8R0
A0A8V0YWI5	A0A8V0Y7A6
A0A8V0YWI5	A0A8V0YAJ1
A0A8V0YGM0	Q5ZLN1
A0A8V0YGM0	A0A8V1A624
A0A8V0YGM0	P00356
A0A8V0YGM0	A0A1D5PQV3
A0A8V0YGM0	A0A8V1A102
A0A8V0YGM0	A0A8V0Y9B0
A0A8V0YGM0	Q9YH14
A0A8V0YGQ5	A0A8V0XJ04
A0A8V0YC20	A0A8V0XWG1
A0A8V0YC20	A0A8V1AC34
A0A8V0YC20	A0A8V1AJZ1
A0A8V0YC20	E1BTT8
A0A8V0YC20	A0A1D5PSI2
A0A8V0YC20	A0A8V0XC92
Q90WD0	H9L0D7
A0A1D5P1T0	A0A8V0YIC3
A0A8V0Z3U6	A0A1D5P7R1
A0A8V0XVV0	A0A8V0Y1A4
A0A1D5P692	A0A1D5NYL9
A0A1D5P7R1	A0A8V0X895
A0A8V0XY43	A0A8V1A9K7
A0A8V0XY43	R4GKD1
A0A8V0XY43	A0A8V0XS64
A0A1D5PME6	A0A8V0XI38
A0A1D5PME6	A0A8V0Y8W7
A0A1D5PME6	A0A8V1ABR7
A0A1D5PME6	A0A8V0XN99
A0A1D5PM19	Q98953
A0A1D5PM19	A0A8V1AHP5
A0A1D5PM19	A0A1L1RM08
F1NCA2	P18944
F1NCA2	A0A8V0Y9B0
F1NYJ1	P01012
A0A8V0YIG1	A0A8V0ZRZ8
P01012	A0A8V0Y4Q2
P01012	A0A8V0Y614
P01012	A0A8V0YJ25
A0A8V0Y614	A0A8V0Y9F9
A0A8V0YJ25	A0A8V0Y9F9
A0A8V0YCF4	P15120
A0A3Q2UHM4	O57535
E1BXU3	A0A8V0YTD8
E1BXU3	A0A1L1RT39
A0A8V0Y8W7	A0A8V0Y6Z6
A0A1L1RKY9	A0A1D5P480
A0A1L1RKY9	A0A8V0Z153
A0A8V0YGN2	A0A8V0XB81
A0A8V0YGN2	A0A8V0ZCN9
A0A1D5PH43	F1P4I3
A0A1D5PH43	F1NN08
A0A1D5PH43	A0A8V0X348
A0A1D5PH43	Q5ZJW4
E1BSI4	A0A8V0YSD6
E1BSI4	A0A1D5P420
E1BSI4	A0A8V1ADL7
E1BSI4	A0A1D5PCX2
A0A8V0Y9B0	A0A8V1A624
A0A8V0Y9B0	Q5ZLN1
A0A8V0Y9B0	E1BTT8
A0A8V0Y9B0	A0A1D5PQV3
A0A8V0YPT3	A0A8V1AEM5
A0A8V0YPT3	E1BTT8
A0A8V1A7C5	A0A8V1A624
A0A8V1AJZ1	O57535
A0A8V1AJZ1	A0A8V0XWG1
A0A8V1AJZ1	A0A8V0XGF5
A0A8V0ZYC2	A0A8V1AHP5
A0A8V0XK73	A0A8V0Y478
A0A8V0X7J6	A0A8V0ZCN9
A0A8V0X7J6	A0A8V0Y1A4
A0A8V1A4X0	A0A1L4FLS3
A0A8V1A4X0	A0A8V0ZUX8
A0A8V1A4X0	A0A1D5P3B1
A0A8V1A4X0	A0A8V0ZL52
A0A8V0X4H8	A0A8V0ZH96
A0A8V0ZL52	A0A8V0Z086
A0A8V0X348	Q5ZJW4
A0A8V0X348	F1P4I3
A0A1D5P624	A0A3Q2TZD8
A0A1D5PGC2	R4GGQ4
A0A1D5PGC2	A0A8V0XMV0
A0A8V0ZJW3	A0A8V0X6Y3
A0A8V0ZJW3	A0A8V0YID0
A0A1D5PSI3	A0A8V0X895
A0A8V0ZZK0	P84172
A0A8V0Y3L3	A0A8V0Z1D6
P00356	A0A8V0YJ41
P00356	A0A8V0YBE2
P00356	A0A8V0YHG3
P00356	A0A8V1A624
P00356	P84172
P00356	A0A8V0X6I8
P00356	A0A8V1AIR0
P00356	Q5ZLN1
P00356	E1BTT8
A0A8V0YD10	A0A8V0YZ41
A0A8V0YD10	A0A1D5PYQ3
A0A8V0Y5A6	A0A8V1A472
A0A8V0ZEC1	A0A3Q2TZD8
A0A8V1AHP5	Q98953
A0A8V1AHP5	A0A8V1A472
A0A8V1AHP5	A0A1L1RM08
A0A8V0Y5N7	Q5ZKN2
A0A8V0Y5N7	A0A8V0ZJJ7
A0A8V0Y5N7	A0A8V0ZCN9
A0A8V0Y5N7	A0A8V0Y2J1
A0A8V0Y5N7	P15120
A0A8V0YDL8	A0A8V0Y7A6
A0A3Q3ACS4	A0A8V0XHT1
A0A3Q3ACS4	A0A8V1A9R2
A0A3Q3ACS4	A0A3Q2TU24
A0A8V0XHT1	A0A1D5P6Q1
A0A1D5P3W0	Q5ZLN1
F1NTQ2	A0A8V0Z086
A0A8V1A1C6	A0A1D5NZN4
A0A3Q2UGT3	A0A8V0Z8V4
A0A3Q2UGT3	A0A8V0ZBX0
A0A3Q2UGT3	A0A8V1A0B4
A0A8V0XGW5	A0A8V0ZDT7
A0A8V0XK52	A0A8V0XGF5
A0A8V0XGF5	A0A8V1A0B4
A0A8V0XGF5	A0A8V1AC34
A0A8V0XMV0	A0A8V0YXU7
A0A8V0XRE7	F1NN16
A0A8V0XRE7	A0A8V0XUD0
A0A8V0XRE7	A0A8V0XPN5
A0A8V0XRE7	A0A1D5P3B1
A0A8V0XRE7	A0A8V0ZUX8
A0A8V0XRE7	F1NQG5
A0A8V0XRE7	A0A8V0X9X8
A0A8V0XRE7	A0A8V0ZNA1
A0A8V0XRE7	F1NIX0
A0A8V0XRE7	A0A1L1S0X5
A0A8V0XN99	A0A8V0XK27
A0A8V0XN99	A0A8V0XI38
A0A8V0XN99	A0A8V1ABR7
Q9YH14	A0A8V0ZRZ8
Q9YH14	A0A1D5NW93
Q9YH14	A0A8V0Y9V7
Q9YH14	A0A8V0Y9X9
Q9YH14	A0A8V1A624
A0A3Q2TZD8	A0A8V0ZH96
A0A8V0XPN5	F1NIX0
A0A8V0XPN5	A0A1L1S0X5
A0A8V0XPN5	A0A8V0X9X8
A0A8V0XPN5	O57535
A0A8V0XPN5	A0A8V0ZNA1
A0A8V0XPN5	F1NQG5
A0A8V0XPN5	A0A8V0ZUX8
A0A8V0XPN5	A0A1D5P3B1
A0A8V0XPN5	A0A8V0XUD0
A0A8V0XPN5	F1NN16
A0A8V0XPN5	P84172
A0A8V0XPN5	P08629
Q5ZJT7	A0A1D5P3B1
P08629	A0A8V0Z1D6
A0A1D5P420	A0A1D5PCX2
A0A1D5P420	A0A8V1ADL7
A0A1D5P420	A0A8V0YSD6
A0A8V0YSD6	A0A8V1ADL7
A0A8V0YSD6	A0A1D5PCX2
A0A8V0XC92	A0A8V0ZZZ5
A0A8V0XC92	A0A8V0XWG1
A0A8V0XC92	A0A1D5PSI2
A0A1D5P5X7	F1P4I3
A0A1D5P5X7	A0A3Q2U2K2
A0A8V0Y711	A0A8V0ZIS3
A0A8V0Y9X9	A0A8V1AC34
A0A8V0Y9X9	A0A1D5NW93
A0A8V0Y9X9	A0A8V0Y9V7
A0A8V0Y9X9	A0A8V0ZRZ8
A0A8V0Y9X9	A0A8V1A624
A0A8V0XIM8	A0A8V0XE68
A0A8V0XIM8	A0A8V0YB71
A0A8V0XIM8	A0A8V0Y492
A0A8V0XUD0	F1NQG5
A0A8V0XUD0	F1NIX0
A0A8V0XUD0	A0A8V0X9X8
A0A8V0XUD0	A0A8V0ZNA1
A0A8V0XUD0	A0A1D5P3B1
A0A8V0XUD0	F1NN16
A0A8V0XUD0	P84172
A0A8V0XUD0	A0A8V0ZUX8
F1NIX0	A0A1L1S0X5
F1NIX0	A0A8V0X9X8
F1NIX0	O57535
F1NIX0	A0A8V0ZNA1
F1NIX0	A0A1D5PYQ3
F1NIX0	F1NQG5
F1NIX0	A0A8V0ZUX8
F1NIX0	A0A1D5P3B1
F1NIX0	P84172
F1NIX0	F1NN16
F1NIX0	A0A8V0YZ41
A0A8V0XB81	A0A1D5NT70
A0A8V0XB81	A0A8V0X7B2
F1NN16	A0A8V0ZUX8
F1NN16	P84172
F1NN16	A0A1D5P3B1
F1NN16	A0A8V0X9X8
F1NN16	A0A8V0ZNA1
F1NN16	A0A1L1S0X5
F1NN16	F1NQG5
F1NN16	A0A1D5PYQ3
A0A8V0X8U3	F1NN08
A0A8V0XE48	A0A1L1RM08
A0A8V0X895	A0A8V0YVE0
A0A8V0Y492	A0A8V0YB71
A0A8V0Y492	A0A8V0XE68
A0A8V0Y492	A0A8V0XMD4
A0A8V0Y7A6	A0A8V1A8R0
A0A8V0Y7A6	R4GFJ0
P33005	A0A8V0X8M0
A0A3Q2UGW3	A0A8V0X8M0
F1NGB8	A0A8V0ZXC9
F1NGB8	A0A8V0Z938
A0A8V0YHG3	A0A8V1AJ89
A0A8V0XMI5	A0A8V1ABC8
A0A8V0XI38	A0A8V0XK27
A0A8V0XI38	A0A8V1ABR7
A0A8V0XE68	A0A1D5PQV3
A0A8V0XK27	A0A1D5PFB8
A0A8V0XK27	A0A8V0XJW7
A0A8V0XP02	A0A8V1ABU4
A0A8V0XP02	A0A8V0ZBX0
A0A8V0ZRZ8	A0A1D5NW93
A0A8V0ZRZ8	P18944
A0A8V0ZRZ8	A0A8V0Y9V7
A0A8V0ZRZ8	A0A8V1A624
E1C599	A0A8V1AKZ9
A0A8V0XM21	A0A8V0Z399
A0A8V0XM21	P01994
A0A8V0Z189	A0A8V1ABC8
A0A8V0ZBX0	A0A8V1A0B4
A0A8V0YJ41	A0A1L1RRD7
A0A8V0YJ41	A0A8V1A5A3
A0A8V0X8M0	A0A1D5PVD0
A0A1D5PNL3	A0A8V0XNV9
A0A1L1RM08	A0A8V0Z153
A0A8V0Y9F9	A0A8V0Y3U3
A0A8V0ZE99	A0A1D5PMU2
A0A8V0Y2J9	A0A8V0XJW7
A0A8V0Y2J9	A0A1D5PFB8
A0A8V1A0B4	A0A8V1AH61
O57535	A0A8V1AC34
O57535	F1NQG5
A0A8V1A624	A0A1D5PQV3
A0A8V1A624	A0A1D5NW93
A0A8V0XF06	P01994
A0A8V0XF06	A0A8V0Z399
A0A8V0X678	F1NN08
A0A8V0YVE0	Q5ZKN2
P84172	A0A1D5P3B1
P84172	A0A8V0ZUX8
P84172	F1NQG5
P84172	A0A8V0ZNA1
P84172	A0A8V0X9X8
A0A8V0ZKM2	A0A140T8H8
A0A8V0ZJJ7	A0A8V0Y2J1
A0A8V0ZJJ7	Q5ZKN2
A0A8V0ZJJ7	E1BTT8
A0A1D5PQV3	A0A1D5NW93
A0A1D5PQV3	A0A8V1A102
F1NQG5	A0A8V0ZUX8
F1NQG5	A0A1D5P3B1
F1NQG5	A0A1L1S0X5
F1NQG5	A0A8V0X9X8
F1NQG5	A0A8V0ZNA1
F1NQG5	A0A1D5PYQ3
A0A8V0XXE8	A0A8V0YQV1
A0A8V0ZH96	A0A8V0ZY42
A0A8V0ZH96	A0A8V0XHF1
A0A8V0ZH96	A0A8V0Z0G8
A0A8V0Z083	A0A1D5P3B1
A0A8V1A1Z6	A0A8V0XYK6
A0A8V0YZ41	A0A1D5PYQ3
A0A8V0YZ41	A0A8V0ZNA1
Q5ZKN2	A0A8V0ZCN9
Q5ZKN2	P15120
Q5ZKN2	A0A8V0Y2J1
A0A8V0YRF2	A0A8V1AKZ9
A0A8V0YRF2	A0A8V0XKW4
F1NN08	Q5ZJW4
A0A8V0XW00	A0A8V0ZEJ3
A0A8V0Y8Q2	A0A8V0ZEJ3
E1BTT8	A0A8V0YBE2
E1BTT8	A0A8V0X6I8
E1BTT8	A0A8V1AIR0
Q5ZLN1	A0A8V0X6I8
Q5ZLN1	A0A8V1AIR0
Q5ZLN1	A0A8V0YBE2
P01994	A0A8V0Z399
A0A8V0ZNA1	A0A1L1S0X5
A0A8V0ZNA1	A0A8V0X9X8
A0A8V0ZNA1	A0A1D5PYQ3
A0A8V0ZNA1	A0A8V0ZUX8
A0A8V0ZNA1	A0A1D5P3B1
A0A8V0Y2J1	P15120
A0A8V0Y2J1	A0A8V0ZCN9
A0A8V0Z938	A0A8V0ZXC9
A0A8V0ZY56	A0A8V0Z0G8
A0A8V0YMR1	A0A1D5NZN4
A0A1D5P3B1	A0A8V0ZUX8
A0A1D5P3B1	A0A1L1S0X5
A0A1D5P3B1	A0A8V0X9X8
A0A8V0ZZZ5	A0A8V0Y0X2
A0A1D5PYQ3	A0A8V0ZUX8
A0A8V1ADL7	A0A1D5PCX2
Q98953	A0A8V0ZM89
Q98953	A0A8V1ABP6
A0A8V0XWG1	A0A8V1AC34
A0A8V0X637	A0A8V1ABA3
A0A8V0XJW7	A0A1D5PFB8
A0A8V0ZUX8	A0A1L1S0X5
A0A8V0ZUX8	A0A8V0X9X8
A0A8V0Y0X2	A0A8V0ZCN9
A0A1L1S0X5	A0A8V0X9X8
A0A8V1A9K2	A0A8V0XKW4
A0A8V1AC34	A0A1D5NW93
A0A8V1AC34	A0A8V0X6I8
A0A8V1AC34	A0A8V1AIR0
A0A8V0YBE2	A0A8V0ZCN9
A0A8V0YBE2	A0A8V0X6I8
A0A8V0YBE2	A0A8V1AIR0
P15120	A0A8V0ZCN9
A0A8V0Y9V7	A0A1D5NW93
A0A8V1ABC8	A0A1L4FLS3
A0A8V1ABC8	A0A8V0YUW8
A0A8V0XM79	A0A8V0YRQ5
A0A8V0YRQ5	Q5ZKQ2
