Protein accession	Gene name	ratio	type
A0A8V0Y9L0	KITLG	1.0685925083047334	None
A0A8V0X980	CALR	1.2061587212623548	None
A0A8V0X8Q2	CLN5	1.1435109774255765	None
A0A8V0X823	PGM3	1.4675412400455063	None
A0A8V0X7J6	CNDP2	0.8145643079999746	None
A0A8V0X2Q8	MET	1.1189800201033382	None
A0A8V0X288	MME	0.7583317046292088	None
A0A5H1ZRJ7	COL1A2	0.8198676128343063	None
A0A3Q2U6E1	PDGFD	0.9596985794053092	None
A0A3Q2U607	SRPX2	0.6826192329465043	None
A0A3Q2U1R1	PLXND1	0.7174245261949102	None
A0A8V0XAH4	ATP6AP2	0.7581526101111709	None
A0A3Q2U0I3	ATP2B2	0.8078346846900637	None
A0A3Q2TYY0	C1GALT1	0.9347204447900656	None
A0A1L1RVF4	ERAP1	1.0528864690461786	None
A0A1D5PXN4	PRKCD	0.8331347103871973	None
A0A1D5PSH8	B4GALT2	0.7517217219279989	None
A0A1D5PSE5	ACLY	1.3374673969127069	None
A0A1D5PQE8	GNA13	1.0455111261702974	None
A0A1D5PME6	IFT27	1.452095525507	None
A0A1D5PM49	GALNS	0.8357252471673999	None
A0A1D5PIX9	EIF3E	1.4491883944912838	None
A0A1D5PHU2	STXBP1	0.6917390896371981	None
A0A3Q2U0G2	PLCB4	0.6890219239514164	None
A0A8V0XBD4	MYO6	0.797793964123581	None
A0A8V0XCP3	ADAM9L	1.0902568887688409	None
A0A8V0XE48	ROCK2	1.4723960586397502	None
A0A8V0Y8B2	PACSIN2	1.4542498231802947	None
A0A8V0Y8B0	RET	0.9030308380414312	None
A0A8V0Y7E7	ST3GAL1	1.1868045969364844	None
A0A8V0Y6A9	FGFR4	0.8336128056365499	None
A0A8V0Y695	TXNRD1	1.4556678225517157	None
A0A8V0Y661	PLD3	1.1257259713701433	None
A0A8V0Y2J1	CD36	0.9433038825385892	None
A0A8V0Y006	ENPP6	0.8344313622083631	None
A0A8V0XZ95	NQO1	1.4850997645522197	None
A0A8V0XY43	ADCY1	1.2085790534487908	None
A0A8V0XX38	PLG	0.8909938227833812	None
A0A8V0XU79	PAM	0.7043300121518812	None
A0A8V0XTP1	CELSR1	0.7784198104833079	None
A0A8V0XRQ6	PRKD1	0.8573642308966326	None
A0A8V0XR66	PLA2G10L	0.7560828362085953	None
A0A8V0XQA0	DYNC2H1	0.7102984186375608	None
A0A8V0XQ20	NRP1	1.2374132634697959	None
A0A8V0XP02	MMP1	1.4440640641907498	None
A0A8V0XNR7	CTSC	0.8261054080403739	None
A0A8V0XML6	ENOPH1	1.2306472999733644	None
A0A8V0XJU7	MRI1	0.9985209192052118	None
A0A8V0XH29	LOXL3	0.9728010029914348	None
A0A8V0XGI1	IMPAD1	0.7863285633422377	None
A0A1D5PE33	RAB1B	1.468958187985527	None
A0A8V0YD61	POC1B	1.1997093698565136	None
V5NUE7	LOC121109246	0.9221529716478768	None
A0A8V0ZG93	ACTA2	0.6808030060827502	None
A0A8V0YMS3	ANXA1	0.9501597280352596	None
A0A8V0ZJT5	CD82	0.8869414737863975	None
A0A8V0ZJS7	MYO1E	0.7310806576961104	None
A0A8V0YND4	PSMF1	0.9524438419829592	None
A0A8V0YNY1	SPARC	1.46523670341304	None
A0A8V0YZM3	HEPH	0.7506729108413662	None
A0A8V0Z932	VTG2	1.0152972792469033	None
A0A8V0YP18	CALB1	1.1544726056528631	None
A0A8V0YP61	FRK	1.0914171238168602	None
A0A8V0YZM0	ABHD12	1.3125696851193778	None
A0A8V0Z9J4	CATIP	0.8520439779298551	None
A0A8V0YP97	CTSH	1.2848512311331757	None
A0A8V0YPX1	ANXA6	1.337919517423552	None
A0A8V0ZJB9	ATP6V0D1	0.9799111766404024	None
A0A8V0Z9S5	ARPC2	1.3219731977818852	None
A0A8V0ZIS3	CCDC65	0.6689755299210728	None
A0A8V0YQ52	TEKT2	1.3209341973570374	None
A0A8V0YQR1	TRAF3IP1	0.9871375321561696	None
A0A8V0ZIM1	SCG3	0.8152762011469682	None
A0A8V0YR12	GALNT10	0.974030513632438	None
A0A8V0ZA46	AEBP1	1.0735723531713777	None
A0A8V0YR47	PPT1	0.839448190343331	None
A0A8V0ZIF3	FUT11	0.9005982155129654	None
A0A8V0ZJV0	ALDH3B2	1.0203740902094802	None
A0A8V0YR59	PDGFRB	1.167531352505632	None
A0A8V0YME9	CHST10	0.6949065098269224	None
A0A8V0ZJW3	A2ML2	1.3782682276573548	None
A0A8V0YJ20	ITGB2	0.8784202831022347	None
A0A8V0ZMM6	CXCL12	0.7318023107612234	None
A0A8V0YJ91	LIFR	0.9773669008021756	None
A0A8V0YJT6	UXS1	1.1565111148545113	None
A0A8V0ZMK5	STAT5A	0.8960100728266782	None
A0A8V0YJY7	KIF3B	0.8873275165166002	None
A0A8V0YK13	HMOX1	1.1488875208864655	None
A0A8V0ZKN3	FUT8	1.1077684020737846	None
A0A8V0ZKK9	ARPC4	1.2091594083965906	None
A0A8V0YKC2	NAP1L1	1.268692016723074	None
A0A8V0YKG2	IQCG	0.6728501533459854	None
A0A8V0ZKI3	LAMA5	0.7866063380721623	None
A0A8V0YL83	LNPEP	1.097943485924897	None
A0A8V0Z8G8	CHSY1	0.737528591489701	None
A0A8V0ZKB2	LAMB2	0.6969571559763249	None
A0A8V0YLL3	--	0.9661680974717528	None
A0A8V0YLQ2	HPRT1	1.4769285608198426	None
A0A8V0Z8U4	RAC1	0.8351565502453941	None
A0A8V0ZK44	B3GALT6	0.8438633132667569	None
A0A8V0ZK01	TMED5	0.9194900618582598	None
A0A8V0YZW3	MELTF	0.9741587901701324	None
A0A8V0YLX6	OSMR	0.7741990713752858	None
A0A8V0YM91	CLIC4	1.0341217526172934	None
A0A8V0YZT4	TINAGL1	0.6946767151145403	None
A0A8V0YIX8	CD14	1.4774756079268174	None
A0A8V0YZB5	TSPAN6	1.106438225885472	None
A0A8V0YZ96	CLSTN1	0.965882625840872	None
A0A8V0ZD15	TGOLN2	1.4645614834884462	None
A0A8V0YV92	ADAM9	1.3849581828419189	None
A0A8V0ZFS0	ITGA6	0.938554434845538	None
A0A8V0ZFN2	CTDSP1	1.4007568033611375	None
A0A8V0ZFJ4	F3	0.9196644744749902	None
A0A8V0YXP6	PKD1	0.9896633251371288	None
A0A8V0ZDV1	SCG5	1.1652823692874206	None
A0A8V0YXI7	UGDH	0.7682563413720759	None
A0A8V0YVA0	PTPRU	0.7229150851317645	None
A0A8V0ZDX0	DYNC2LI1	0.7459006077169261	None
A0A8V0YXB1	SLC9A3R2	1.4066184936673682	None
A0A8V0ZF82	APMAP	0.8140655960725165	None
A0A8V0YVB6	CTSZ	0.6731944179265097	None
A0A8V0ZF15	ABCG2	0.7009479318734794	None
A0A8V0ZF10	QARS	1.3315173572228445	None
A0A8V0ZF01	AGRN	0.8164603707098299	None
A0A8V0ZEC1	COPS7A	1.0020954321616573	None
A0A8V0YVV2	GLA	0.7208922194839813	None
A0A8V0ZEG2	RAB27A	1.437188992638288	None
A0A8V0YW06	EPCAM	0.9015036022523296	None
A0A8V0YWW2	EPHA2	0.6726573262366938	None
A0A8V0ZEQ3	EMC1	1.1636700803957192	None
A0A8V0ZER6	PM5	1.2306629473041883	None
A0A8V0ZFU0	ADAMDEC1	0.9078152200065104	None
A0A8V0ZA73	VPS37C	0.9253031808875204	None
A0A8V0YUW8	TLR1B	0.8776541143396157	None
A0A8V0YU88	CHGB	1.308813403023764	None
A0A8V0YZ57	ERLEC1	0.7118860827512091	None
A0A8V0YS43	GALE	1.4499420548912756	None
A0A8V0ZB96	TGFB2	1.0210544713862204	None
A0A8V0YSD6	CHMP3	1.1431458759115831	None
A0A8V0YZ32	WNT4	1.3301202990398848	None
A0A8V0YZ27	PGD	0.7744737812623786	None
A0A8V0ZBD1	PPP2R5A	1.1648514807471748	None
A0A8V0ZBF5	CHST12	1.0399471122115864	None
A0A8V0YSF6	LGMN	0.9108172161483656	None
A0A8V0ZBQ2	ATRN	1.1780709315401607	None
A0A8V0YYS9	PLOD2	1.1723018360949395	None
A0A8V0YSJ1	B3GNT7	1.427906896906863	None
A0A8V0YTB1	GDF9	0.8251808868508397	None
A0A8V0YYQ6	MDH1	1.4135420553448859	None
A0A8V0YYN9	KIZ	0.8504405734939404	None
A0A8V0ZBT6	DDB1	1.309862900873385	None
A0A8V0YU75	C2	0.6953189753630282	None
A0A8V0ZGX7	GALNT18	1.3168647596412828	None
A0A8V0ZGR2	FKBP9	0.8642828337142089	None
A0A8V0ZCF7	ADAMTS9	0.8104470369823422	None
A0A8V0ZGB2	DKK3	1.1861056447339595	None
A0A8V0ZG91	PKLR	1.1316048980842324	None
A0A8V0ZG81	ITGB6	1.4757482587689026	None
A0A8V0YY13	ERO1A	0.7919764346003513	None
A0A8V0Z0N7	PPIA	1.2779375492533955	None
A0A8V0YWS4	MACF1	1.4589383331870671	None
A0A8V0Z399	HBAD	1.218660832102135	None
A0A8V0ZPM4	SLK	1.3985920390502498	None
A0A8V0Z4C8	MGRN1	0.9165718901797386	None
A0A8V0Z490	CCDC39	0.7649172867153073	None
A0A8V0Z3Q9	MEGF11	1.4410077762014903	None
A0A8V0ZS43	LOC101748153	1.0006537364924124	None
A0A8V0Z5I7	ATP6V1D	1.0643483238524558	None
A0A8V0Z0U9	PTK7	1.080832413877651	None
A0A8V0ZPJ9	IDH1	1.022259686266214	None
A0A8V0Z3P5	DNALI1	1.0781938071183437	None
A0A8V0Z0S2	ENO1	1.2742586051003142	None
A0A8V0ZR13	MAN1A2	0.7917939422420642	None
A0A8V0YDV2	FBLN1	1.1894281298299845	None
A0A8V0YDQ7	SLIT2	0.8634183428181708	None
A0A8V0Z4N1	NDUFB5	1.289087792801371	None
A0A8V0ZQD9	CORO1B	1.3381290011702347	None
A0A8V0Z707	OGDH	1.0570121981430285	None
A0A8V0YHC4	PCDHGC5	0.9726228452781912	None
A0A8V0Z6Y8	ANO5	1.1195122137346327	None
A0A8V0Z0Z0	GPC4	1.0415287968158058	None
A0A8V0ZPQ4	IFT46	1.0219244076968768	None
A0A8V0Z505	GALC	0.7348738373054753	None
A0A8V0ZRW8	VPS26A	1.2983586452642035	None
A0A8V0ZQ39	PTPRJ	0.8800380670095603	None
A0A8V0YG03	DECR1	1.3803111766665082	None
A0A8V0Z5X3	USP7	0.7491220293907054	None
A0A8V0Z637	ANXA4	1.0518242001333789	None
A0A8V0YDX7	ITGAV	0.8462030104609605	None
A0A8V0YGN2	MGST1	0.9799241351978712	None
A0A8V0Z2Q6	GLCE	0.6914070493334717	None
A0A8V0ZRP2	AP2A2	0.8192169620821179	None
A0A8V0Z2Q3	SLC2A1	1.3251873867106492	None
A0A8V0Z604	MUC13	1.393042263966359	None
A0A8V0YGH8	SLC14A2	1.16956601332715	None
A0A8V0YHF3	CLIC6	1.2636951716509333	None
A0A8V0Z0Z6	GLB1	1.054148162100004	None
A0A8V0YID0	F7	1.4843157619595062	None
A0A8V0YFG5	LOC426220	0.7593697756377622	None
A0A8V0ZSF2	B3GNT9	0.6861164825800529	None
A0A8V0YHS1	C7	0.7672295711181131	None
A0A8V0YIC3	EXOC2	0.7641864644679287	None
A0A8V0YFG2	ATP13A5	0.7567823093679757	None
A0A8V0YDU6	FAT1	0.7010428340924084	None
A0A8V0YHP4	NCK1	0.8645428483070469	None
A0A8V0ZSN8	JAK1	0.7964651801470786	None
A0A8V0Z3D0	CLCN2	1.2420817059611713	None
A0A8V0YFC7	PGK2	0.7401839115808592	None
A0A8V0YHL1	ARSK	0.9559589254867786	None
A0A8V0Z0R4	CHRD	1.1886177444657486	None
A0A8V0YHY0	CBR3	1.459687825869237	None
A0A8V0Z3H8	MESDC2	1.0188157947807848	None
A0A8V0ZSD7	ACP2	0.7174933449705434	None
A0A8V0ZPB9	GCLM	1.4408731053824568	None
A0A8V0Z1H1	SCNN1B	1.0547273100890997	None
A0A8V0Z193	ARL3	0.8500873840856624	None
A0A8V0ZS95	--	1.0180371200550966	None
A0A8V0YDR5	B4GALNT3	0.9761944934427486	None
A0A8V0Z585	LIN7C	1.3370210817077184	None
A0A8V1AB74	HDHD3	2.6886604801454888	Up
A0A8V0ZC01	COX6A1	4.8314993707268945	Up
A0A8V0ZPS9	RAMP2	1.5185306953169335	Up
A0A8V0ZBX0	JUP	2.483063058251469	Up
A0A8V1AAU9	--	3.185956262578601	Up
A0A8V0XMT9	ITGB1	1.9024960998439941	Up
A0A8V0Z7S9	UBR4	4.170966716253506	Up
F1NEF6	ACAD9	2.1927524449250537	Up
A0A8V0Y492	HADHA	4.147372830162183	Up
F1NC58	PDXP	1.8487652016407776	Up
A0A8V0ZBP0	DYL1	2.626839282323904	Up
A0A8V0ZBR5	EIF3F	2.17322752209054	Up
A0A8V1ABW1	ALDH2	4.633388017680477	Up
A0A8V1ABS2	CLTC	1.9333589858812323	Up
A0A8V1ABP6	LOC121107546	2.4061720698254363	Up
F1NHD8	PDCD6	1.543025983297261	Up
A0A8V0ZNG1	PSMD14	3.7124204933690272	Up
A0A8V0ZNG4	PSMA1	5.065669284716415	Up
A0A8V1AMB6	GALK1	1.5719983282053107	Up
A0A8V1ABH8	PSMB4	2.780108389462711	Up
A0A8V0ZM46	FAM162A	2.5675796574383467	Up
A0A8V0ZCX6	CROCC	3.0477190321438314	Up
A0A8V1A9W4	COPA	2.2309314528257738	Up
A0A8V0Z784	LRPPRC	4.340619829451445	Up
A0A8V0X5B9	FGFR2	1.9653943764605373	Up
A0A8V0ZRZ8	NDUFA9	2.3741830097751384	Up
A0A8V0ZS72	PHB1	3.848680948286143	Up
A0A8V0X4M9	EIF3A	2.6960739979445023	Up
A0A8V0X3M7	ACADSB	2.5871596204592673	Up
A0A8V0Z5M1	SPR	1.7146131359276182	Up
P24479	S100A11	3.4482385121298162	Up
A0A8V0X354	NOS1	3.1545617387945906	Up
A0A8V1A9H2	SPTAN1	2.9649255136617025	Up
A0A8V0ZEB2	PLD6	3.9719054638310936	Up
A0A8V0ZTA0	PHB2	1.6079840597704969	Up
P28497	CAPZA2	1.6885534652738703	Up
A0A452J806	OLA1	3.706865884027037	Up
A0A8V0Z4U8	RPL4	1.6373635318417226	Up
P41125	RPL13	2.80560615562258	Up
A0A8V0X6H2	CTPS2	1.7525484294875782	Up
A0A8V0ZE87	RPL6	1.5346213154617163	Up
A0A8V0ZRT5	DYNC1I2	1.5669411519844596	Up
A0A8V0X7N5	PON1	1.9799877164480728	Up
A0A8V1AAK7	LASP1	2.564148835389336	Up
A0A8V0XHN0	PFKP	2.426238207735661	Up
A0A8V1AAC8	LOC776719	1.59042093825575	Up
A0A8V0Z734	FAM174B	2.8015773630604492	Up
A0A8V0ZQT1	HNRNPH3	4.302709133185529	Up
A0A8V1AA37	NDUFS1	4.0909427777381895	Up
A0A8V0Z6Z2	LRRN4	1.612213920450359	Up
A0A8V1AAP1	A2ML4	1.847324490456163	Up
A0A8V0ZCS2	EIF2S1	1.7939583896008853	Up
A0A8V1APZ6	SRP68	4.483589742641142	Up
A0A8V0XAS9	CAPN1	1.6091137751526683	Up
A0A8V0ZD41	ACTN1	2.639682137183685	Up
C7G537	COTL1	1.708325104682746	Up
A0A8V0Z3K2	PSMC1	2.7885769501971738	Up
A0A8V0Z687	BTRC	5.081888874408096	Up
O93256	KRT19	5.571768200615463	Up
F1NN16	RPS7	2.650222212968168	Up
F1NBW2	ATP6V1A	1.8569794987565569	Up
A0A8V0ZJF4	PLEKHG3	1.9437922295912848	Up
A0A8V0Z5C2	BMP4	1.7498621824227245	Up
A0A8V1AH61	OCLN	1.9461188195724213	Up
A0A8V0ZF25	AKR7A2	1.8241188824319268	Up
A0A8V0ZCP8	SLC25A1	5.441610719558739	Up
A0A8V1AEJ0	ANP32B	4.375050393989371	Up
A0A8V0ZC55	EIF3B	2.010765130462	Up
A0A8V0ZAL2	ACSL5	3.5584857664256	Up
A0A8V0Z8R3	PRKAR2A	1.7749869432669767	Up
A0A8V1AED9	SUMF2	2.912377195731112	Up
A0A8V0Z891	RPS2	2.0318648366474226	Up
A0A8V1AE58	RUVBL1	2.009372311409691	Up
A0A8V0Z420	HSD17B12	6.6730796927182245	Up
A0A8V1AIF1	AP1M1	1.6446355361459268	Up
A0A8V0Z310	AK2	1.8455763685693864	Up
A0A8V0ZG63	DNAL1	1.660337669697194	Up
A0A8V0ZU31	TCTN2	1.7204926386337858	Up
A0A8V0ZG73	NPTX2	1.5918286692888193	Up
A0A8V1A960	COPB2	3.1135747034868504	Up
A0A8V1ADR2	TOR4A	2.058014866395866	Up
A0A8V1AHP5	MYH10	1.8943383690026572	Up
A0A8V1AIR0	ALDOC	2.17017316779064	Up
A0A8V1AH40	NDUFS7	3.6613996344806576	Up
A0A8V0Z756	RBP4A	1.611350041386137	Up
A0A8V0ZTG8	PFKL	1.508562036160781	Up
A0A8V1AGD6	USP6	3.06344416645977	Up
A0A8V0Z794	ACTR1A	2.681733807618955	Up
A0A8V0ZDK9	TMEM11	2.1466795904767677	Up
A0A8V0ZM20	HK1	3.2619900456460016	Up
A0A8V0ZCN4	GCN1	2.99658364369514	Up
A0A8V0Z7B5	SEC23B	2.543532844733985	Up
A0A8V0ZDW7	NPTN	1.581895263813642	Up
A0A8V0ZEK6	AARS1	1.9243526121086345	Up
A0A8V0Z7C7	NDUFB6	2.6333120549963174	Up
A0A8V0Z7Z5	RALB	1.516425819467908	Up
A0A8V1AGP0	APOH	1.8940659390494616	Up
A0A8V1AEW4	TUBB4B	1.538742554485424	Up
A0A8V0ZCD6	TM9SF3	1.8285772852364068	Up
A0A8V0Z863	NDUFB10	5.5100140968694316	Up
A0A8V0ZEP8	SNX4	3.441615958098465	Up
A0A8V0ZY87	F2	2.074125736416299	Up
A0A8V1AEU4	BLMH	12.689945718220857	Up
A0A8V0Z7V7	SEPTIN7	2.4428395613546328	Up
A0A8V0Z8E9	HSPA2	1.8433613999340783	Up
A0A8V0Z8Y2	DSTN	2.020002973498693	Up
A0A8V0Z0B1	PMM2	1.6580475128550105	Up
A0A8V0ZIN3	ACTB	2.1698233834292844	Up
A0A8V0YB71	HADHB	4.3297601281257965	Up
A0A8V1ACT0	PRKAR1A	2.5407663084532124	Up
A0A8V0Y9B4	KATNAL2	2.917804071952973	Up
A0A8V1AKZ9	SEPTIN4	3.368818211922863	Up
A0A8V0ZTF7	IVD	5.494759089739016	Up
A0A8V0ZJH8	SPOCK2	2.8604821857890754	Up
A0A8V0Z8S4	RRBP1	2.88877840796099	Up
A0A8V0ZIA4	CFAP100	1.7855227422657451	Up
A0A8V0Z8P7	C16orf89	2.8155733805848566	Up
A0A8V0ZK24	KRT13	3.929352489092536	Up
A0A8V0ZKI9	A2M	2.5901135792916765	Up
A0A8V1ACR8	COPE	5.2107555733525865	Up
A0A8V0ZKQ8	GNPTG	1.5638721076901865	Up
A0A8V0ZAI6	PYGL	1.816668319395322	Up
A0A8V0ZKZ3	LOC426193	1.9235448584908252	Up
A0A8V0ZL52	ZC3HAV1	1.8419353879736862	Up
A0A8V0ZBC9	ATP6V1D	1.8534412202380957	Up
A0A8V0Z5C6	PPP1CB	1.650058990249658	Up
A0A8V1AJR8	ARHGDIA	2.9004877510261835	Up
A0A8V0Z9Y2	SNRPB2	1.9430814382686044	Up
A0A8V0ZI53	MANSC1	1.7812075956155389	Up
A0A8V1AD45	SLC39A11	2.9576289525392334	Up
A0A8V1AJB6	PAFAH1B1	1.6735998571703243	Up
A0A8V0ZH27	FBXO44	2.375699900826357	Up
A0A8V1AJS6	CCT3	2.7935280275099545	Up
A0A8V0ZH96	PSMC3	2.016021615114879	Up
A0A8V0YXL9	MMP9	1.5009680263763228	Up
A0A8V0YUC6	F9	5.408341966860903	Up
E1BSN7	PYGB	1.9946417288889355	Up
E1C2Z5	WARS	4.267437408827781	Up
A0A8V0YS93	CANX	1.8633251817964784	Up
E1BTT8	LDHA	2.5765555103700697	Up
A0A8V0Z958	DYNC1LI1	2.2938691554083426	Up
E1BVT3	MDH2	2.706047210200748	Up
A0A8V0Z6R7	DPYSL2	2.6774304800605795	Up
A0A8V0Z9M9	UBA5	6.799280245289926	Up
A0A8V1ACV7	ODF2	3.0175610898096568	Up
A0A8V0YHG3	NAXD	2.238741144220157	Up
A0A8V0Z6Q2	CRYM	2.842100600769887	Up
A0A8V0YS74	BDH2	1.5740805968253233	Up
A0A8V0ZG64	BAIAP2L1	1.5336149780487869	Up
A0A8V0YDF1	MYO16	4.376865798897287	Up
A0A8V0ZEY1	PSMD13	2.8148778584962053	Up
Q5ZLN1	PGAM1	4.331645849309194	Up
Q5ZLC7	MAPRE1	2.5124254516944595	Up
Q5ZL72	HSPD1	4.728373719367667	Up
A0A8V0ZMT8	DNAJA2	1.7133992817820394	Up
A0A8V0ZNA1	RPL27	2.06104637484692	Up
A0A8V0ZNT2	PITPNB	2.932603055251088	Up
A0A8V0ZNX9	PSMB3	3.2717539878663824	Up
P84229	H3-I	2.682871531568749	Up
P62801	H4-I	2.4766484929534	Up
A0A8V1AFZ6	HNRNPM	5.952240182252115	Up
Q5ZM44	CHP1	1.98371540797423	Up
A0A8V1AG73	--	4.164734314567636	Up
A0A8V1AGU4	PSMD5	2.6261223092395256	Up
P32882	--	1.5660881735479355	Up
A0A8V0ZX92	ATP1A1	3.0467804768606337	Up
A0A8V1AHK4	YWHAE	1.9883418858242459	Up
A0A8V1AHR8	SPACA9	2.403705932016648	Up
A0A8V1AI10	FAM129B	1.7872710716149018	Up
P25155	F10	2.2600748048442827	Up
A0A8V0ZWY9	FARSB	2.6799683402437116	Up
A0A8V1AIJ3	--	1.834006198587512	Up
A0A8V1AJ19	NPTX1	1.7659961398241475	Up
P42558	RAN	2.1040192697815203	Up
A0A8V1AEU3	APOA2	1.7672923072997078	Up
A0A8V0ZYC2	TPM1	3.4295545784744785	Up
A0A8V1AEL1	CHERP	1.9716878460155316	Up
A0A8V1A0C2	GSTK1	3.473462492142209	Up
A0A8V0ZKA8	OSBP	1.9630351625717224	Up
A0A3Q2TTG3	SLC25A24	5.132256962714743	Up
A0A1L1RZR2	DNAJA1	2.2844064744087	Up
A0A8V0ZZU2	NSF	2.2137430758589423	Up
A0A8V1AB09	ANKFY1	3.3176954360773947	Up
A0A8V1AB20	ZZEF1	2.7469913599773697	Up
A0A1D5PSI2	IMPDH2	1.9329011518885613	Up
A0A8V1ABN7	GORASP1	2.703879486322978	Up
A0A1D5PPN9	HSP90B1	1.8061986585560827	Up
A0A8V1ABY0	PTBP1	1.8825220559774705	Up
A0A8V0ZZT2	APOA1	1.835841803887624	Up
A0A8V1ACH5	INPP5E	1.8188647211044515	Up
A0A8V0ZZN4	APOA4	2.78388664369127	Up
Q9PW72	PDLIM4	4.645613871357853	Up
Q9PRS8	--	2.3622629177884162	Up
A0A8V0ZZ99	ANXA2	1.9067916320179528	Up
A0A8V0ZZ05	NPEPPS	1.8855036446667564	Up
A0A8V0ZL98	RPL27A	3.78180383458807	Up
A0A8V1ADW0	CRLF1	1.566679898774376	Up
A0A8V1ADW6	--	3.0508337154296066	Up
A0A8V0ZML0	COPZ1	2.7972010356168218	Up
A0A8V1AED4	LRRC59	2.354310404424473	Up
A0A8V1AJ29	LPO	5.966464396441222	Up
A0A8V0ZWX1	APLP2	1.8618674637264332	Up
P17790	BSG	2.430615813463466	Up
A0A8V0ZQ00	KRT40	5.808723722984519	Up
A0A8V0ZUI9	PIP4K2C	1.719296186699974	Up
A0A8V1AC34	AK1	2.2014441448139883	Up
A0A8V0Z1D6	PARK7	2.169373588974627	Up
E1C852	PDLIM1	1.966289202977336	Up
E1C9J2	MANF	1.6842405733702008	Up
A0A8V0ZUA4	TMED2	2.6172290460727563	Up
A0A8V0ZU95	COX5A	3.8875103759642053	Up
F1NIK3	DRG2	2.7829905680781635	Up
A0A8V0ZRZ2	SAR1A	3.065454052670411	Up
A0A3S5ZPN3	DDX5	6.660305873209728	Up
F1NR71	PSMD7	1.6488899090758382	Up
A0A3Q2UHM4	DNM1L	4.226847418630569	Up
F1P3K5	RASL10A	1.5858596919095138	Up
A0A8V0ZS88	GPC1	1.5437769239725232	Up
A0A1L1RKB7	ATP2A2	2.5386032377272127	Up
A0A1D5PZJ5	ENTPD1	1.9032912608494004	Up
A0A1D5PM19	MYH9	2.611329334267125	Up
A0A1D5PIQ5	MAPK14	2.12837583062896	Up
Q5ZLN0	LRRC40	1.6558080077699575	Up
Q5ZMH8	NANS	3.313519033537651	Up
R4GGZ2	NDUFA4	3.3676013010078703	Up
A0A8V0ZT56	ACADS	2.342276473491057	Up
A0A1D5NYE8	CTNNB1	3.6864101943432086	Up
E1C4N0	RPS10	9.93603280188646	Up
A0A8V1A0R9	SNRPD3	1.7465289241116386	Up
F1NPA9	RPS3	4.221933757032535	Up
F1NUX4	MTOR	2.0567289287835786	Up
P14448	FGA	3.303136722803097	Up
A0A8V1AKB5	SEPTIN9	2.3702037761736228	Up
P14315	CAPZB	1.5829867632381662	Up
P10184	SPINK5	1.7043576431555665	Up
A0A8V0ZWH3	DLAT	5.629701630047497	Up
P08642	HRAS	1.7408266026365806	Up
P05122	CKB	1.7601643198013754	Up
A0A8V0ZQ95	TUBA4AL	1.5127469208672726	Up
A0A8V0ZQC1	KRT8	7.134204867489783	Up
A0A8V0ZVS5	CS	2.9621402193217383	Up
A0A8V0ZVE0	SLC4A1	2.5327355653875405	Up
A0A8V0ZVA8	CSE1L	1.8275204560061309	Up
A0A8V0ZVA2	NDUFB3	3.6042615015642054	Up
A0A8V1AMY7	TXNDC17	2.410213807695058	Up
P00789	--	1.5641814327955683	Up
A0A8V0ZV32	GSS	1.6974541599133548	Up
A0A8V0ZQN3	PPP1CA	1.7157374155165876	Up
P00356	GAPDH	2.606465016373816	Up
A0A8V0ZQV5	GIF	1.884330663463449	Up
E1BVC2	CAND2	3.62808844452564	Up
E1BW98	GNB4	1.5220190533509657	Up
O57579	ANPEP	2.551820497452802	Up
A0A8V0ZUX9	USP5	1.7574836371154805	Up
A0A8V0ZUX8	RPS26	3.707755708688016	Up
A0A8V0Y4M6	ACADL	1.6139031726011452	Up
A0A8V1A102	PDHX	6.19505748645434	Up
A0A8V1AA89	GIMAP6	2.710057734234922	Up
A0A8V0ZZC8	MAPKAPK5	1.805650424840512	Up
A0A1D5NU82	TUBG1	2.641589596352961	Up
A0A8V0ZZK0	ZPR1	5.341082384740808	Up
A0A8V0Z2X9	ACOT7	2.2469898565214788	Up
Q98953	S100A6	2.578062978674533	Up
A0A8V1A064	PSRC1	3.6379370704533303	Up
A0A8V0ZGP2	RPL23	2.6847737371905316	Up
A0A8V1A0A4	RNPEP	2.8785344796087213	Up
A0A8V1A0C9	HDLBP	2.4583233159699036	Up
A0A8V1A0H5	CCDC141	5.1909487256574876	Up
A0A8V0ZH14	PTPRG	1.5098642055641904	Up
Q5ZMS3	EIF2S3	2.485029024385581	Up
A0A8V1A624	ATP5B	6.163659552455785	Up
Q5ZMJ6	SLC25A4	6.416168150826429	Up
A0A8V1A178	KRT14	1.6106487516293997	Up
A0A8V1A1C6	FSTL1	2.7349510350284603	Up
Q5ZKN2	PGRMC1	3.2768731538877565	Up
A0A8V1A1S6	AHCYL1	2.3168102731295117	Up
A0A8V1A5Y9	PLCD1	1.6896705833102332	Up
A0A8V1A1U8	CLIP1	1.8125743027467764	Up
A0A8V1A1Y4	ARL8A	2.5912347703058596	Up
A0A8V0ZH29	EIF4G2	1.6631701483584498	Up
A0A8V1A2P1	--	4.103209406701173	Up
A0A8V0ZZC5	--	2.5368540558745405	Up
A0A8V1A582	PSMA5	4.073398199125892	Up
A0A8V0ZZA5	LOC112529929	2.2083806870256995	Up
A0A8V0ZYP9	VPS13C	3.0768373817983186	Up
S4VGQ1	FJX1	1.917088901140252	Up
