Protein accession	Gene name	ratio	type
A0A8V0Y644	LOC101748756	0.8293190138190554	None
A0A8V0Y4V6	RPL26L1	0.9097635928772684	None
A0A8V0Y4P5	SSR1	0.7727455911825016	None
A0A8V0Y950	COL6A3	0.8059579180889127	None
A0A8V0XV56	APOB	0.9416246056782336	None
A0A8V0XUU1	C11orf70	0.7572965789674266	None
A0A8V0XUB8	--	1.4434807472359894	None
A0A8V0XIQ8	MANEA	1.199227711203887	None
A0A8V0XHZ0	RP2	0.9515928177507316	None
A0A8V0XHA8	ST3GAL6	0.9017495903968972	None
A0A8V0XH43	C4A	1.1212654902234311	None
A0A8V0XH13	RAB2A	0.8968854588926607	None
A0A8V0XGT8	SOSTDC1	0.9157934155900336	None
A0A8V0XGQ4	H2AFZ	0.7197029163924169	None
A0A8V0XGN8	DSG2	0.6740950496841807	None
A0A8V0XGH4	PDIA6	0.8605094997104036	None
A0A8V0XGC2	ATP6V1C2	0.8985625416482138	None
A0A8V0XFN7	FREM2	0.6776346916479565	None
A0A8V0XFE5	ASPH	0.8222600855436729	None
A0A8V0XIX2	USP14	1.014336206045671	None
A0A8V0XF68	--	1.2157921321768224	None
A0A8V0XDS4	LYN	0.7397256004114435	None
A0A8V0XDL7	ALG8	1.1079683915061649	None
A0A8V0XDJ1	PXDN	1.2906216178062206	None
A0A8V0XDG0	EGFL6	0.9747141157668984	None
A0A8V0XDA1	VPS36	0.8912157105623081	None
A0A8V0XD63	AGA	1.122379159032055	None
A0A8V0XCX4	SYNJ2	1.4561226480461211	None
A0A8V0XCT6	GC	0.8475588591062883	None
A0A8V0XCS0	PRKG2	1.1201072957638625	None
A0A8V0XCI3	DSC1	1.022880449195709	None
A0A8V0XBW1	EEF1A1	0.7737663825153028	None
A0A8V0XBI2	OMP	1.0696888408646867	None
A0A8V0XDX7	PTPRK	0.8561266776336488	None
A0A8V0XB58	CAMK2D	1.2504438896449783	None
A0A8V0XJ84	TGFB3	1.1152157752399994	None
A0A8V0XJL5	ATP6V1H	0.9966942239677016	None
A0A8V0XTW4	KIF13A	1.2948269102985006	None
A0A8V0XTL7	HSPH1	0.7157724652050971	None
A0A8V0XTH6	SEL1L	1.4538123413908464	None
A0A8V0XTF5	ATP2C2	0.8248316419585651	None
A0A8V0XTE7	RDX	0.8131556988965039	None
A0A8V0XTE5	LOC107056139	0.7968613486537289	None
A0A8V0XTC5	ATP1B1	0.8969563849779142	None
A0A8V0XT65	RNASET2	0.8271236089552385	None
A0A8V0XT35	GALNT12	0.8748228747891675	None
A0A8V0XSB0	DNAH5L	1.049880906896019	None
A0A8V0XRN3	NPNT	1.2067308885964694	None
A0A8V0XRD5	PSMA6	0.6845051217058057	None
A0A8V0XJK4	RPL7	0.9279690451922016	None
A0A8V0XR85	CHMP1A	0.845592747540213	None
A0A8V0XPZ5	PROS1	0.8613101755084437	None
A0A8V0XPN3	EZR	0.7389369746108116	None
A0A8V0XNJ1	FOLH1	0.7952461767689727	None
A0A8V0XMH2	TM9SF2	0.7163551226821502	None
A0A8V0XLH4	CFAP206	1.1063351413154117	None
A0A8V0XL09	ADGB	0.7752896456924848	None
A0A8V0XKZ0	ISM2	1.022755640363677	None
A0A8V0XKI5	TMED10	1.015312913268582	None
A0A8V0XKI2	THBS2	1.4317694944301629	None
A0A8V0XKE8	CFI	0.971485502267418	None
A0A8V0XKB2	MOGS	1.012642649899419	None
A0A8V0XJP9	ADAMTS3	0.9455823669235756	None
A0A8V0XR45	LAMA3	0.7300714798787646	None
A0A8V0YBU4	PDXK	0.7256024192503855	None
Q5ZMG9	TCP1	0.7764858150225383	None
Q5ZLQ6	YWHAB	0.6752812728621319	None
Q98TQ8	CCN2	1.425654622414522	None
Q90773	--	0.7658049897381751	None
Q76LW2	HS6ST2	0.8451348051303156	None
Q5ZMS3	EIF2S3	1.2245205287058567	None
Q5ZMP2	STX7	1.145149574060622	None
Q5ZKE7	CMPK	0.6710921453159228	None
Q5ZJ58	PIP5K1B	1.2142356145059854	None
Q5ZIV5	PDCD10	0.9182274200629594	None
Q5ZHZ0	DDX39B	0.8187100018450251	None
Q5F352	NRAS	0.6804557475267429	None
Q07460	EIF5A2	1.4827802992284913	None
Q02391	GLG1	0.7791514993933091	None
P50890	RPSA	0.6946204119195811	None
P50147	GNAI2	0.7608562326445084	None
P13127	CAPZA1	0.7962228231602418	None
P09987	--	0.9405331026304604	None
P09644	--	0.9431598752289944	None
P09531	TGFB1	0.8166494228648554	None
P08267	FTH	1.36106655019521	None
P00337	LDHB	0.7541951590144362	None
O93510	GSN	1.4661048769736968	None
F1NYI3	RTCB	1.271661509010119	None
F1ND88	IGFBP5	1.111234968873022	None
E1C3A1	KIF5B	0.8974622138811622	None
E1C0F3	RAB7A	0.7686995677542989	None
Q9DD78	TLR2-1	0.9290923636137692	None
Q9I946	PDGFC	1.198122764938652	None
A0A0A0MQ32	LOXL2	1.0490228564562114	None
A0A140T8F8	RFNG	1.2108902356267175	None
A0A3Q2U2N5	ATP8A1	1.3800041264700549	None
A0A3Q2U1R1	PLXND1	0.9871674018676012	None
A0A3Q2U0I3	ATP2B2	0.987899432278994	None
A0A3Q2U0G2	PLCB4	0.9079379906871938	None
A0A3Q2TYY0	C1GALT1	1.1442895179372197	None
A0A3Q2TSP8	EPRS	1.347246457213864	None
A0A1L1S0C5	SNX1	0.6778985604655263	None
A0A1L1RZK1	GLO1	0.7512290237545316	None
A0A1D5PXN4	PRKCD	1.0090455386893744	None
A0A1D5PSH8	B4GALT2	1.1275017774411351	None
A0A1D5PSE5	ACLY	0.904731518042981	None
A0A1D5PQV0	ACO1	0.6834527154803418	None
A0A8V1AKL9	ALDH3A2	0.6950850498910804	None
A0A1D5PQE8	GNA13	0.7936569974601099	None
A0A1D5PIX9	EIF3E	1.0324713142177395	None
A0A1D5PHU2	STXBP1	0.7553990124243389	None
A0A1D5PFJ6	HSPA8	0.6866446701360686	None
A0A1D5PE33	RAB1B	0.762794491995968	None
A0A1D5PCU0	ATP6V0A4	1.2072269214227065	None
A0A1D5PC37	SNX33	0.8746285089618234	None
A0A1D5PB24	LGR4	0.8104061624209331	None
A0A1D5P9Q8	--	1.3267573387516225	None
A0A1D5P8I7	IDH2	1.1005286694548548	None
A0A1D5P0A1	UGP2	0.7629148828885837	None
A0A1D5NWT4	RPS6KA3	1.4055731351338092	None
A0A1D5NUH3	LOC769000	0.7372488268196861	None
A0A1D5PM49	GALNS	0.8158983677146481	None
A0A8V1A4L8	B4GALT3	0.8714584793595751	None
A0A8V0ZRM7	MINPP1	0.8087625113413449	None
A0A8V0YR94	ST8SIA1	0.8508100754421404	None
P21611	B2M	0.7419356230862681	None
P17790	BSG	0.7403208683594766	None
P14448	FGA	1.1692244520864343	None
P14315	CAPZB	0.9749277534471146	None
P11602	LPL	1.0597775555672508	None
P05122	CKB	0.7769403252097165	None
P02845	VTG2	1.3656549598000096	None
P00940	TPI1	0.7188117595626835	None
P00789	--	0.8779626262235464	None
P00504	GOT1	0.92095455762143	None
O73755	GREM1	1.3103857262758047	None
O12971	LFNG	1.1330758477156488	None
P24802	PLOD1	1.2281685485668603	None
F1NPA9	RPS3	0.7278947258398311	None
E1C1L6	ENTPD5	0.8528340887628122	None
A0A8V0ZG46	NT5C2	1.3662830257290033	None
A0A8V0YZN0	TGM2	1.4707312132874215	None
A0A8V0Y9P9	ALDH9A1	0.8618637748667483	None
A0A8V0XL48	PTGR1	1.3016470814485983	None
A0A3Q2U7N5	PM20D1	0.8608620767801296	None
A0A1L1RKB7	ATP2A2	0.7727644350639562	None
A0A1D5PZJ5	ENTPD1	1.0629060370781176	None
A0A1D5PUP4	RECK	1.0140945264720185	None
A0A1D5PPP7	CASP6	0.9121710869872396	None
A0A1D5PIQ5	MAPK14	0.7172022131191148	None
A0A1D5NYK7	MSN	0.8660567323338664	None
F1NN44	ALPL	1.159605048460423	None
A0A3Q2U607	SRPX2	0.905335953503196	None
P26990	ARF6	0.8198328279668221	None
P31696	AGRN	0.7386601129392342	None
A0A8V0YJV4	AKR1B1	0.9171844430589298	None
A0A8V0YAY1	APP	0.8407252252528535	None
A0A8V0XRV3	KATNAL1	0.7098743499977103	None
A0A8V0XI05	FUT9	1.0891613663298294	None
A0A8V0X9Y7	CFTR	1.0609706023675358	None
A0A3Q2UDW1	KATNA1	0.8953077689612517	None
A0A3Q2UBA5	PLTP	0.9266246773062212	None
A0A1L1RZR2	DNAJA1	1.1298468464658145	None
A0A1D5PYU1	COL1A1	1.0286330374539945	None
A0A1D5PPN9	HSP90B1	0.8102484701934465	None
A0A1D5PNG3	EIF6	0.6926533919396354	None
A0A1D5P0J0	ADCY6	0.9103366146360412	None
P27093	INHBB	1.3800016171349387	None
A0A1D5NYP8	SHC1	0.8028404833270887	None
Q90W23	PDGF-B	1.0762154666898225	None
Q90694	CDC42	0.9574166494403922	None
Q90611	MMP2	0.7713321716619889	None
Q8JG64	PDIA3	0.8242258652094718	None
Q71RI7	GNA11	0.9834466930324416	None
Q6JHU8	P3H1	1.3174027412992357	None
Q5ZIU3	DYRK2	0.7185500398242364	None
Q5F470	RAB8A	0.9956370266662324	None
Q5F3B5	GNAQ	0.7914786644321259	None
P62801	H4-I	0.8171906217687723	None
P49339	WNT11	1.1673594125369753	None
P32882	--	0.7745425375075883	None
Q98SR2	cldn3	1.0782104750040622	None
Q5ZMG0	DDT	0.7733065842795811	None
A0A3Q2U6E1	PDGFD	1.0247109847763338	None
A0A8V0WZJ4	B3GAT3	1.4199485030684165	None
E1C4N7	SNX18	0.6813359875722087	None
E1BZH7	SNF8	0.761142596672491	None
E1BYQ4	NDST2	1.0604899606878062	None
E1BYF1	CTH	0.9966617365654742	None
E1BXS2	GNAI1	0.9962039316422278	None
E1BVT3	MDH2	0.8037597189855853	None
E1BSN7	PYGB	0.9049592650975016	None
E1BS94	FUCA2	1.4666392758554276	None
E1BQI2	RAP2A	1.262000228627137	None
A0A8V1AJB6	PAFAH1B1	0.8820219615158653	None
A0A8V1ABV1	MAN1B1	1.0325159444256058	None
A0A8V1AB67	RAB3A	0.9101962490085204	None
A0A8V1A9Z8	RAB14	1.0286616351444808	None
A0A8V1A960	COPB2	0.8323001237996763	None
A0A8V1A8Z2	TOR1A	1.2378976639484456	None
A0A8V1A8D4	DAG1	0.82712964936225	None
A0A8V1A6U2	THEM4	1.3138904101691986	None
A0A8V1A640	PPP1CC	1.4603037412026176	None
A0A8V1A464	SORL1	1.197832045439535	None
A0A8V1A2G9	ADAM10	0.8089291452877265	None
A0A8V1A0M8	GGT5	1.1085453920220083	None
A0A8V0ZZX4	NRP2	1.075985747017545	None
A0A8V0ZY87	F2	0.6929856483271545	None
A0A8V0ZUZ0	ST14	0.9084738830055796	None
A0A8V0ZTG8	PFKL	0.9712828848702991	None
E1C652	PENK	0.8679152478244421	None
E1C937	AGR2	0.8118135253115539	None
F1N8Y0	NUS1	0.8013789971023301	None
F1NAB7	C1R	0.7266538804397742	None
Q5ZLG7	SLC25A6	0.9665810481188558	None
Q5ZL57	ARCN1	1.049655080481221	None
Q5ZKE5	SDF4	0.7023539266507228	None
Q5ZJL1	GALNT1	0.9702234571691044	None
Q5ZJ27	HOOK1	0.7538260024946811	None
Q5ZJ23	ASS1	0.893418472214365	None
Q5ZIY4	SBDS	1.3038993842129352	None
Q5R2I8	APCDD1	1.3493514264756976	None
Q5F411	CCT5	0.7269357943263337	None
Q5F3B9	SUCLA2	0.7987254263927602	None
Q08393	--	0.8916712283274207	None
P81475	--	0.9615744933329168	None
A0A8V0ZTG6	PROC	1.2662442777978555	None
P53488	ACTR2	0.8244783776201354	None
P28497	CAPZA2	1.0685512330543254	None
P07032	ACYP1	1.342517588760232	None
O12945	VTN	1.234202359631974	None
F1NX30	TMEM30A	0.969348832130256	None
F1NV24	SDC1	0.696811621169028	None
F1NU53	XYLT2	1.4313389471610771	None
F1NQL9	ROS1	0.9553835337331764	None
F1NMU4	TUBB3	0.9788866315466208	None
F1NL64	CSNK1A1	0.8527057535746049	None
F1NEF6	ACAD9	1.453163407044271	None
F1NBW2	ATP6V1A	1.2770771265021923	None
F1NAX3	PGP	0.7726101772681868	None
P41125	RPL13	0.7080718637154959	None
A0A8V0ZQT9	PKN2	0.8110762422364318	None
A0A8V0ZMM1	SCNN1A	1.4293322690983965	None
A0A8V0ZLV8	ST3GAL2	0.7253691637537577	None
A0A8V0XX38	PLG	1.077773891089937	None
A0A8V0XU79	PAM	1.2450053588903212	None
A0A8V0XTP1	CELSR1	0.7046424270325631	None
A0A8V0XRQ6	PRKD1	0.7325966491250907	None
A0A8V0XRC4	VCAN	0.7435977221189751	None
A0A8V0XR66	PLA2G10L	0.7123241871967699	None
A0A8V0XQA0	DYNC2H1	0.96069282248692	None
A0A8V0XQ20	NRP1	1.0524016217085197	None
A0A8V0XNR7	CTSC	1.2020985191789764	None
A0A8V0XMT9	ITGB1	0.7824491542769951	None
A0A8V0XML6	ENOPH1	0.7003516925138868	None
A0A8V0XJU7	MRI1	1.1061334231562738	None
A0A8V0XZ95	NQO1	0.6755874976778748	None
A0A8V0XHN0	PFKP	0.8019848940894152	None
A0A8V0XGI1	IMPAD1	0.8658555460017198	None
A0A8V0XCP3	ADAM9L	0.8597985157869179	None
A0A8V0XAS9	CAPN1	1.0556511458171645	None
A0A8V0XAH4	ATP6AP2	1.228020783841978	None
A0A8V0X980	CALR	0.9020807000486144	None
A0A8V0X8Q2	CLN5	1.3936216140937256	None
A0A8V0X823	PGM3	0.7472504117740821	None
A0A8V0X7N5	PON1	0.7308791140367771	None
A0A8V0X5B9	FGFR2	1.4664784912557394	None
A0A8V0X4M9	EIF3A	1.2022866429290222	None
A0A8V0X3M7	ACADSB	0.9869996010107728	None
A0A8V0X2Q8	MET	0.7534262045691585	None
A0A8V0XH29	LOXL3	1.297222936162503	None
A0A5H1ZRJ7	COL1A2	1.054087802445503	None
A0A8V0Y661	PLD3	0.7191161884052973	None
A0A8V0Y6A9	FGFR4	0.8452187444144209	None
A0A8V0ZJD2	MGAT2	0.7057155409497523	None
A0A8V0ZIZ5	GGT7	0.7453570173743973	None
A0A8V0ZI80	VCL	0.8176957153734338	None
A0A8V0ZHT0	MMP15	0.849810487622592	None
A0A8V0ZEK6	AARS1	0.7718987888369632	None
A0A8V0ZD93	HEXA	0.8529009274807363	None
A0A8V0ZCB9	MPP5	0.7339160348600551	None
A0A8V0ZC55	EIF3B	0.8099078960508223	None
A0A8V0Z776	PRKCE	1.4891295512867653	None
A0A8V0Z6S4	NME3	0.7468614078027987	None
A0A8V0Z5X2	PSAP	1.0331278404546078	None
A0A8V0Z2U6	ST3GAL5	0.8117146331576814	None
A0A8V0Y695	TXNRD1	0.8168986568986569	None
A0A8V0Z1E9	MANBA	1.4020961134017462	None
A0A8V0Z0B1	PMM2	0.7871608878572465	None
A0A8V0YXL9	MMP9	0.8236315698069121	None
A0A8V0YUC6	F9	0.940199382448287	None
A0A8V0YSD2	FUCA1	1.2504481734442294	None
A0A8V0YS93	CANX	0.795535217015248	None
A0A8V0YS46	NDST1	1.3291576596876902	None
A0A8V0YQH7	MAN1A1	1.0543787711831427	None
A0A8V0YJE5	TFRC	1.0393966442018718	None
A0A8V0YDJ1	NOTCH2	1.0139044840649365	None
A0A8V0Y8B0	RET	1.3531966403686675	None
A0A8V0Y7E7	ST3GAL1	0.9317031975145076	None
A0A8V0Y6W2	GALNT2	1.0207609937906286	None
A0A8V0Z0I1	ANPEP	1.059962231645905	None
A0A8V0YC57	PDE3A	1.1965643766066152	None
A0A8V0XTT7	AGT	0.9112539063533724	None
A0A8V0ZGB2	DKK3	1.0543258961532236	None
A0A8V0ZQP1	MYO1D	1.0828667217675751	None
A0A8V0ZQN3	PPP1CA	0.7595231122588515	None
A0A8V0ZQD9	CORO1B	1.1627434858219765	None
A0A8V0ZQ95	TUBA4AL	0.7638771733719084	None
A0A8V0ZQ39	PTPRJ	1.0144370011717627	None
A0A8V0ZPM4	SLK	0.8095573218890503	None
A0A8V0ZPJ7	TBX21	0.9957073534901084	None
A0A8V0ZPH9	EPHA1	1.4598469483855994	None
A0A8V0ZPB9	GCLM	0.6918703188553207	None
A0A8V0ZNH3	TMPRSS4	0.8961198412195597	None
A0A8V0ZMT8	DNAJA2	0.8848933105391461	None
A0A8V0ZMM6	CXCL12	0.7917543289421036	None
A0A8V0ZMK5	STAT5A	1.1292343095984	None
A0A8V0ZL98	RPL27A	1.0485193736478138	None
A0A8V0ZKS6	NEO1	1.4753386154024477	None
A0A8V0ZKN3	FUT8	0.9825661109904432	None
A0A8V0ZKK9	ARPC4	0.7221339295334553	None
A0A8V0ZKI3	LAMA5	1.3238901123829148	None
A0A8V0ZKB2	LAMB2	1.3808054141360708	None
A0A8V0ZKA8	OSBP	0.7952110286733809	None
A0A8V0ZK44	B3GALT6	1.2159347483706298	None
A0A8V0ZK01	TMED5	1.036138110537232	None
A0A8V0ZJV0	ALDH3B2	0.8398854094203098	None
A0A8V0ZJT5	CD82	0.8684052579251447	None
A0A8V0ZJS7	MYO1E	1.000975450815082	None
A0A8V0ZQV5	GIF	0.8502494800282991	None
A0A8V0ZR13	MAN1A2	1.0507702391694762	None
A0A8V0ZR84	POMGNT1	1.316823878767597	None
A0A8V0ZRW8	VPS26A	1.112029550675134	None
A0A8V0ZVE0	SLC4A1	0.8763535326751429	None
A0A8V0ZVA8	CSE1L	0.7519398918052493	None
A0A8V0ZVA2	NDUFB3	0.8855302607866431	None
A0A8V0ZV32	GSS	0.8569872816236742	None
A0A8V0ZUZ6	SRPRA	0.9149539677708226	None
A0A8V0ZUX9	USP5	1.2567630663294098	None
A0A8V0ZUN6	CCDC113	1.0090715260028338	None
A0A8V0ZUM8	WDR78	0.8682189824361516	None
A0A8V0ZUI9	PIP4K2C	1.1856147569496207	None
A0A8V0ZUD3	MBTPS1	1.2048118721870458	None
A0A8V0ZU95	COX5A	0.7353081288370958	None
A0A8V0ZU50	USP47	1.1113722660343968	None
A0A8V0ZJB9	ATP6V0D1	0.9225864990204251	None
A0A8V0ZTZ2	DYNLRB1	0.7197609531228052	None
A0A8V0ZTP1	LAMA5	1.3597041332640245	None
A0A8V0ZTL5	CHST14	1.2414315980415085	None
A0A8V0ZT56	ACADS	0.8144269413775581	None
A0A8V0ZSY3	PLEKHM2	0.866811723838948	None
A0A8V0ZSY1	GNG12	0.9227471715276594	None
A0A8V0ZSX0	CNP	0.7911145632498678	None
A0A8V0ZSR5	ENO4	1.037144223267987	None
A0A8V0ZSF2	B3GNT9	0.9805645051139698	None
A0A8V0ZS95	--	0.77401148069358	None
A0A8V0ZS88	GPC1	0.9901610850740248	None
A0A8V0ZS43	LOC101748153	1.2570791977835851	None
A0A8V0ZRZ2	SAR1A	0.758394664870019	None
A0A8V0ZTP4	LOXL1	1.3106113934482524	None
A0A8V0ZVS5	CS	0.6954817442495758	None
A0A8V0ZJ84	HSD11B2	0.8547290369677731	None
A0A8V0ZI29	PTPRF	1.2466596325842365	None
A0A8V0ZBT6	DDB1	1.2252857226955067	None
A0A8V0ZBR5	EIF3F	1.3086534772839369	None
A0A8V0ZBQ2	ATRN	0.9312894720054437	None
A0A8V0ZBF5	CHST12	1.03979108471524	None
A0A8V0ZBC9	ATP6V1D	0.6911491511695924	None
A0A8V0ZB96	TGFB2	0.7041668145939102	None
A0A8V0ZAI6	PYGL	0.8152469751273275	None
A0A8V0ZA73	VPS37C	0.7830308099028288	None
A0A8V0ZA46	AEBP1	1.404506436634115	None
A0A8V0Z9Y8	AP2M1	1.07399725313227	None
A0A8V0Z9S5	ARPC2	1.0776273199134283	None
A0A8V0Z9J4	CATIP	0.7263177135130248	None
A0A8V0Z9E1	MAP4K5	0.7982260765617687	None
A0A8V0Z9B8	ADAMTS17	1.2463074030973054	None
A0A8V0Z8U4	RAC1	0.7299684204071621	None
A0A8V0Z8G8	CHSY1	0.9048451354440636	None
A0A8V0Z891	RPS2	1.1408796958538878	None
A0A8V0Z832	H6PD	0.8469312113914773	None
A0A8V0Z7Z5	RALB	0.6961057200145517	None
A0A8V0Z7V7	SEPTIN7	0.8140407715695559	None
A0A8V0Z7D4	MYOF	0.8920199180493542	None
A0A8V0Z7C7	NDUFB6	0.8691848058045242	None
A0A8V0Z7B5	SEC23B	0.6669412398336267	None
A0A8V0Z794	ACTR1A	0.7811143177076393	None
A0A8V0Z756	RBP4A	1.0455496955955876	None
A0A8V0ZBW3	NAV2	0.9930182224394332	None
A0A8V0ZCS2	EIF2S1	0.8936303562913005	None
A0A8V0ZD15	TGOLN2	0.7925077133725144	None
A0A8V0ZD41	ACTN1	0.7603857419521309	None
A0A8V0ZI24	DDOST	1.1064538817067455	None
A0A8V0ZHZ7	RPN2	1.0667528834432534	None
A0A8V0ZHY3	TXNRD3	0.6859812727411517	None
A0A8V0ZH54	RAMP2	0.8708544092851821	None
A0A8V0ZGX7	GALNT18	0.8381700364690516	None
A0A8V0ZGR2	FKBP9	0.8738941360912116	None
A0A8V0ZGP2	RPL23	0.8004164199346717	None
A0A8V0YCL9	COX6C	0.842616112513289	None
A0A8V0ZG93	ACTA2	1.3161000879786229	None
A0A8V0ZG91	PKLR	0.6799755219488696	None
A0A8V0ZFU0	ADAMDEC1	1.1082668674368084	None
A0A8V0ZFS0	ITGA6	0.7741833822593918	None
A0A8V0ZIF3	FUT11	0.7545147515702993	None
A0A8V0ZFR8	TMC5	0.8361829742603679	None
A0A8V0ZFH4	LARGE2	1.2106001001665163	None
A0A8V0ZF82	APMAP	0.9025384143140588	None
A0A8V0ZF60	RSPH10B	1.0906451370941896	None
A0A8V0ZF10	QARS	1.2083815400437077	None
A0A8V0ZF01	AGRN	1.1986517980470273	None
A0A8V0ZEY1	PSMD13	0.8627435554506597	None
A0A8V0ZES4	CNNM4	1.1222625612047012	None
A0A8V0ZER6	PM5	1.1737351000153478	None
A0A8V0ZE87	RPL6	0.7009717819466821	None
A0A8V0ZDZ5	TNFSF10	1.2927522147048929	None
A0A8V0ZDU4	SEMA4G	0.8650540100270445	None
A0A8V0ZDK0	LMLN	1.018787335057061	None
A0A8V0ZFN2	CTDSP1	1.0554059031263314	None
A0A8V0Z707	OGDH	1.315770945787374	None
A0A8V0ZW06	CLSTN3	1.0366896197558235	None
A0A8V0ZWH1	GALNT6	1.0870513896430865	None
A0A8V1AD29	QSOX2	0.8015645269075041	None
A0A8V1AD13	TTC30B	0.920330367842707	None
A0A8V1ACZ7	GNAI3	0.8810101735907254	None
A0A8V1ACY0	EIF4H	0.7570797745195136	None
A0A8V1ACU4	GSN	1.1539422481648536	None
A0A8V1ACT6	FAM20A	0.767443751694226	None
A0A8V1ACT0	PRKAR1A	0.9447613391885064	None
A0A8V1ACS0	UBA52	1.1406256275352422	None
A0A8V1ACQ8	ST6GALNAC2	1.2493721648806784	None
A0A8V1ACC2	HYAL1	0.83270929743374	None
A0A8V1AC68	TOR2A	0.9709053026854464	None
A0A8V1AC43	RHOC	1.0960362302532092	None
A0A8V1AC41	ELAVL1	1.0452885756788028	None
A0A8V1ABS2	CLTC	0.8905506018350998	None
A0A8V1ABH8	PSMB4	0.8771100432546708	None
A0A8V1AB74	HDHD3	0.7856846698007898	None
A0A8V1AB68	DYNLL2	0.74452365937343	None
A0A8V1AB05	PTPRS	1.1618001130457505	None
A0A8V1AAU9	--	0.9662163419490502	None
A0A8V1AAP1	A2ML4	1.1369404494795308	None
A0A8V1AAC8	LOC776719	0.7824862666919445	None
A0A8V1AA50	LRP1	1.1633094348928972	None
A0A8V1AA37	NDUFS1	0.8217629869939742	None
A0A8V1A9W4	COPA	1.0474413459451513	None
A0A8V1A9U7	FBLN2	1.1699291311541946	None
A0A8V1ADR2	TOR4A	0.7118424029033115	None
A0A8V1ADY8	AMBP	1.4444085344764044	None
A0A8V1AE58	RUVBL1	0.6668676787257626	None
A0A8V1AED9	SUMF2	0.7976716626822046	None
E1BV56	SLC9A2	0.942891231964484	None
E1BS74	GNAL	0.8282824658042212	None
E1BRL4	SNAP23	0.7497791273094254	None
C7G540	OCX32	1.0614730367262477	None
C7G537	COTL1	1.0026372428042587	None
B1AC67	RFLB	1.4456069084308854	None
A0A8V1AQ96	TBC1D24L	0.7296382472869181	None
A0A8V1APZ6	SRP68	1.224821920539404	None
A0A8V1AN17	TEKT1	0.8267782933969996	None
A0A8V1AN12	MMP28	1.2960643311906876	None
A0A8V1AMB6	GALK1	0.8252535482071829	None
A0A8V1AM51	DNAH9	1.0206075739462421	None
A0A8V1A9I3	ACSBG2	0.9476056546020836	None
A0A8V1ALB1	AP2B1	0.8761571454188947	None
A0A8V1AKN4	NOTUM	0.9265491367564559	None
A0A8V1AK88	FDPS	1.1472534499167262	None
A0A8V1AK78	CPD	0.9112815729104528	None
A0A8V1AJS6	CCT3	0.7968754344394224	None
A0A8V1AIS3	--	1.0638356803405344	None
A0A8V1AHJ8	GSTM2	0.9549375028134988	None
A0A8V1AH40	NDUFS7	0.9820153299682184	None
A0A8V1AFH0	CTSS	1.2683587685238495	None
A0A8V1AFF6	ITGB4	1.0700163408883956	None
A0A8V1AEV8	ABR	1.0407839248329678	None
A0A8V1AEK9	FDXR	1.05830194260921	None
A0A8V1AEE8	GPX1	0.7439867169269431	None
A0A8V1AKN8	CA4	0.7181969803636011	None
A0A8V0ZW46	UGGT1	1.0564624261455549	None
A0A8V1A9H2	SPTAN1	0.8076887782413268	None
A0A8V1A997	SELENBP1	0.7077145265357827	None
A0A8V1A1A2	EDEM2	0.8408007851452204	None
A0A8V1A108	APLP2	0.9052396097689596	None
A0A8V1A0R9	SNRPD3	0.7658054483408757	None
A0A8V1A0Q3	CTDSPL	0.938169897203722	None
A0A8V1A0E7	CD81	1.030830056511743	None
A0A8V0ZZU2	NSF	0.6818255676166244	None
A0A8V0ZZU1	RAB5B	0.8975369776478096	None
A0A8V0ZZT2	APOA1	0.739616074990028	None
A0A8V0ZZR6	EEF1B2	1.3611436263607632	None
A0A8V0ZZM4	PIGU	0.8189458114831248	None
A0A8V0ZZG2	ITCH	0.8768162530538769	None
A0A8V0ZZ05	NPEPPS	0.8841963092297248	None
A0A8V0ZYN6	POMGNT1	1.2638612881516964	None
A0A8V0ZYN4	SULF2	1.078541031871537	None
A0A8V0ZYM1	PI4KA	0.9478532939335998	None
A0A8V0ZYE3	IGF2	0.9370290423002656	None
A0A8V0ZY61	GALNT3	1.155242000581189	None
A0A8V0ZY26	B4GALT4	0.9981541676466668	None
A0A8V0ZXZ1	RTCA	0.7000528374097021	None
A0A8V0ZXW0	SPON1	1.0243282069788746	None
A0A8V0ZX92	ATP1A1	0.9308643944226738	None
A0A8V0ZX85	--	1.4409275514214597	None
A0A8V0ZX23	TPST2	0.7443042541874194	None
A0A8V0ZWY9	FARSB	1.2304547493995621	None
A0A8V0ZWX9	ADA	0.9127440355416432	None
A0A8V1A1K6	LOC121106477	0.704633150093008	None
A0A8V1A1Q3	GAL3ST4	1.2911660694170242	None
A0A8V1A1R4	MLEC	1.0166809043313514	None
A0A8V1A1X1	UEVLD	0.9770344335006824	None
A0A8V1A8M1	SEMA3DL	1.3690806144234158	None
A0A8V1A8J6	IFI30	1.0532798493466329	None
A0A8V1A8C9	--	1.1337919929737248	None
A0A8V1A853	MVP	0.9132239357233528	None
A0A8V1A802	RARRES2	0.7534892123464437	None
A0A8V1A7V4	SLC37A4	0.7932675146481398	None
A0A8V1A7M2	CDK5	0.6847745486303739	None
A0A8V1A767	CALR3	0.8976508811067359	None
A0A8V1A763	RAB25	0.7778623050589578	None
A0A8V1A728	TMEM59	1.0258178406596137	None
A0A8V1A6Y9	TF	1.073167755991285	None
A0A8V1A6Y8	DNAH12	1.1159537237852741	None
A0A8V1A9A7	LRP5	1.416623706500698	None
