Protein accession	Gene name	ratio	type
A0A8V0XL89	PPP3CA	0.8008154356197106	None
A0A8V0XKZ0	ISM2	1.0298114266472107	None
A0A8V0XKR9	PPA2	1.3441547414854143	None
A0A8V0XKI5	TMED10	1.2794716995098787	None
A0A8V0XKB2	MOGS	0.8420965034271184	None
A0A8V0XJW7	DCTN1	1.1153729806610484	None
A0A8V0XJP9	ADAMTS3	0.8064251242526831	None
A0A8V0XJL5	ATP6V1H	0.8080834749701601	None
A0A8V0XJ84	TGFB3	0.7093442791043437	None
A0A8V0XIV7	LAMA3	0.6747051284618619	None
A0A8V0XHZ0	RP2	0.8189612689376512	None
A0A8V0XHT1	YES1	0.7406630622462518	None
A0A8V1A6Y9	TF	1.2598954248366014	None
A0A8V0XHA8	ST3GAL6	0.8675310128063664	None
A0A8V0XH13	RAB2A	1.094265083759183	None
A0A8V0XGT8	SOSTDC1	0.7992394160678199	None
A0A8V0XGQ4	H2AFZ	1.3258493617090434	None
A0A8V0XGC2	ATP6V1C2	0.7204799529814947	None
A0A8V0XFE5	ASPH	0.988675414016264	None
A0A8V0XEZ4	ME1	0.7558500615582451	None
A0A8V0XEP9	SULT1B1	0.8591025484696988	None
A0A8V0XEA8	DDX10	0.9432454124057502	None
A0A8V0XDX7	PTPRK	1.086603201999227	None
A0A8V0XNA3	MMP13	1.1894488561853418	None
A0A8V0XNJ1	FOLH1	1.1689612722055756	None
A0A8V0XPE8	LTBP1	0.8433636103066903	None
A0A8V0XPM1	SNX9	0.7359704379456681	None
A0A8V0XZQ2	PDIA4	1.1364649397621047	None
A0A8V0XZI4	ADGRF5	0.721764761514454	None
A0A8V0XZ63	DHX15	1.1660007837823478	None
A0A8V0XZ15	HAPLN1	1.4197295252635838	None
A0A8V0XYL0	MAT2B	1.3866951388459943	None
A0A8V0XYC7	IFT74	0.7456688593589857	None
A0A8V0XY40	RARS	1.4497368404485045	None
A0A8V0XXX2	IST1	0.8109026612482073	None
A0A8V0XX42	NPNT	0.8480422947206179	None
A0A8V0XWS5	DYNC1LI2	0.82443938368109	None
A0A8V0XWR3	VPS4A	0.7259678145084686	None
A0A8V0XWG1	APRT	0.7084879931749206	None
Q5ZLG1	RAB18	1.0893296605225642	None
A0A8V0XWE1	GDI1	1.1911119883500627	None
A0A8V0XWA8	PSMB1	1.2236273209982174	None
A0A8V0XVC0	IGF2R	0.8478616057866779	None
A0A8V0XUB8	--	1.3775030408656028	None
A0A8V0XTT7	AGT	1.4697030569996798	None
A0A8V0XTL7	HSPH1	1.1175498512724469	None
A0A8V0XTF5	ATP2C2	0.8411939391105081	None
A0A8V0XTE7	RDX	0.7590262607701034	None
A0A8V0XTE5	LOC107056139	0.8045458155727939	None
A0A8V0XR85	CHMP1A	1.370141416405506	None
A0A8V0XR62	NOP56	0.8590556189712714	None
A0A8V0XR45	LAMA3	0.7647865239405036	None
A0A8V0XPZ5	PROS1	1.1220098868650674	None
A0A8V0XWB1	CLGN	0.7765989312241434	None
A0A8V0YJ91	LIFR	1.1245614197502292	None
Q5ZKE5	SDF4	1.317091158510677	None
Q5ZIY4	SBDS	1.058919544122999	None
Q07460	EIF5A2	1.4532986273871826	None
Q02391	GLG1	0.9898205928237128	None
P50147	GNAI2	1.1268505425986814	None
P26652	TIMP3	1.1443887961417176	None
P15979	--	0.8639489691805627	None
P0CB50	PRDX1	1.2618259834181085	None
P09987	--	0.8029392242118688	None
P09531	TGFB1	1.0799686631157208	None
P09244	--	1.1460440688515807	None
P08267	FTH	1.3606135195947353	None
P00337	LDHB	1.4527949636383373	None
O93510	GSN	1.310965139455535	None
O57535	--	0.7284577706050567	None
H9L0D7	WASF2	1.243133677338427	None
F1P4I3	VAMP3	0.8059189262249804	None
F1NQZ9	GCLC	0.7725241273644103	None
F1NLH9	ITPA	1.11168373073135	None
F1ND88	IGFBP5	1.359228658299478	None
E1C3A1	KIF5B	0.9078554911357618	None
E1C0F3	RAB7A	0.7467495638872895	None
E1BVD1	LOC418170	0.8687886332492898	None
E1BSI4	CHMP5	1.0256127413944212	None
A0A8V1AKL9	ALDH3A2	1.197915632097147	None
A0A8V1ABA3	LOC107050229	1.220998935026916	None
A0A8V1A4L8	B4GALT3	1.0265106798981811	None
Q5F352	NRAS	0.8064828500076449	None
A0A8V0ZRM7	MINPP1	0.9683805097419016	None
Q5ZIV5	PDCD10	1.1847122453364223	None
Q5ZKE7	CMPK	0.9275070410514638	None
A0A1D5PIX9	EIF3E	1.4962454462095116	None
A0A1D5PHE2	IMPA1	1.2717153913943062	None
A0A1D5PFN2	PALM	0.7253314496848511	None
A0A1D5PFJ6	HSPA8	1.381512830998303	None
A0A1D5PE33	RAB1B	1.120513214767738	None
A0A1D5PBU5	KIF2A	1.1261079569219803	None
A0A1D5PB24	LGR4	0.8097645056884126	None
A0A1D5P9Q8	--	1.0537227242457092	None
A0A1D5P8H7	XPO1	1.1931102240216485	None
A0A1D5P0R2	EXOC8	1.0698321121560028	None
A0A1D5P0E2	SEC23A	1.4327201339445714	None
A0A1D5P0D7	GDF6	0.843403421170688	None
A0A1D5NWT4	RPS6KA3	1.4000588711457795	None
A0A1D5NUH3	LOC769000	0.8479469847154812	None
A0A140T8F8	RFNG	0.9928182716165832	None
A0A0A0MQ32	LOXL2	0.7270916552269077	None
Q9DD78	TLR2-1	0.8047836150118057	None
Q98TQ8	CCN2	1.0608301713474495	None
Q98953	S100A6	0.8294959185488071	None
Q98932	RAB5C	0.8366687764348935	None
Q90773	--	0.9595616876055348	None
Q76LW2	HS6ST2	0.8672593761585213	None
Q5ZMP2	STX7	0.945723496605092	None
Q5ZL43	ADI1	0.9300166131123808	None
Q5ZL33	STRAP	1.1568057463783834	None
Q5ZJ58	PIP5K1B	0.6783566152700771	None
A0A1D5PL45	ADSS2	0.8627941690409483	None
A0A8V0YRQ5	AKR1E2	0.8183795477353576	None
A0A8V0YAY1	APP	1.1534970160513742	None
P25155	F10	0.9874967595016496	None
P24802	PLOD1	0.8678391071414845	None
P21611	B2M	1.0689623176897332	None
P17153	ANXA5	0.8920200261638485	None
P09102	P4HB	0.8644180080624699	None
P08642	HRAS	0.8849187894316577	None
P05122	CKB	1.3675426390490202	None
P02552	TUBA1A	0.8641116904116147	None
P02460	COL2A1	1.0179890540419296	None
P00940	TPI1	0.6778368301063302	None
P00789	--	1.3732928386273069	None
P00504	GOT1	0.7717997817448061	None
P00356	GAPDH	1.3359382755042186	None
O73755	GREM1	1.1603035688250891	None
F1NTQ2	HEXB	1.389158247587049	None
F1NN44	ALPL	0.9481053737103567	None
A0A8V1AC34	AK1	0.7474325660022381	None
A0A8V0ZG46	NT5C2	0.6955263703878871	None
A0A8V0Z1D6	PARK7	0.7836944613511869	None
A0A8V0Y9P9	ALDH9A1	1.0830809452356185	None
A0A8V0XL48	PTGR1	1.4464468154154966	None
A0A3Q2U7N5	PM20D1	0.9227303630512622	None
A0A1D5PUP4	RECK	0.7973591954758309	None
A0A1D5PPP7	CASP6	1.3216072478103185	None
A0A1D5PCX2	CHMP2A	0.7426675625734923	None
P26990	ARF6	0.8626628220891106	None
A0A8V0YR94	ST8SIA1	1.0610916436492557	None
P27093	INHBB	1.2512832523371782	None
P42558	RAN	1.263183795783989	None
A0A8V0XRV3	KATNAL1	0.8533683264720885	None
A0A8V0XI05	FUT9	1.1027587464323532	None
A0A8V0X9Y7	CFTR	0.7814703184379505	None
A0A3Q2UDW1	KATNA1	0.8003732703626145	None
A0A3Q2UBA5	PLTP	1.1381834419223509	None
A0A1D5PZ68	SEMA3C	1.1668995795201582	None
A0A1D5PYU1	COL1A1	1.0747243992206106	None
A0A1D5PSI2	IMPDH2	1.0034321442279344	None
A0A1D5PPN9	HSP90B1	1.4634696999605212	None
A0A1D5P0J0	ADCY6	0.7405879767344392	None
A0A1D5NYP8	SHC1	0.9583704102660172	None
A0A1D5NYJ2	LONP1	1.2722417484749324	None
Q98SR2	cldn3	1.1239573742078752	None
Q98938	IHH	1.036541951884186	None
Q90W23	PDGF-B	1.2629755156422566	None
Q8JG64	PDIA3	1.0169983912355578	None
Q71RI7	GNA11	1.2120224486680031	None
Q6JHU8	P3H1	0.7112254161586631	None
Q5ZM44	CHP1	1.185662646018036	None
Q5ZLC7	MAPRE1	1.433202510590612	None
Q5F470	RAB8A	0.6725230358480123	None
Q5F3B5	GNAQ	1.0220584172820864	None
Q05744	CTSD	1.2751780689616743	None
Q00649	HSPB1	0.932851979682209	None
P49339	WNT11	0.957389319547418	None
P32882	--	1.2130019079004424	None
A0A1D5PM49	GALNS	0.6818668650218025	None
A0A1D5PME6	IFT27	0.9110013179824408	None
A0A1D5PP57	ATP6V1B2	0.9260547097859052	None
E1BQI2	RAP2A	0.6687990820404757	None
A0A8V1AJB6	PAFAH1B1	1.4761518288140416	None
A0A8V1ABV1	MAN1B1	1.018551120483961	None
A0A8V1A9Z8	RAB14	1.3787212717122208	None
A0A8V1A8Z2	TOR1A	1.1760953148128588	None
A0A8V1A8D4	DAG1	0.8249985263511092	None
A0A8V1A6U2	THEM4	0.8642780964459691	None
A0A8V1A464	SORL1	1.026872399445215	None
A0A8V1A3N1	MST1R	0.9132786237539752	None
A0A8V1A2G9	ADAM10	0.8259883660050479	None
A0A8V0ZZX4	NRP2	0.7516292734331965	None
A0A8V0ZY87	F2	1.4373393681624855	None
A0A8V0ZTG8	PFKL	1.4652404864880555	None
A0A8V0ZTG6	PROC	0.7765254186242622	None
A0A8V0ZNU3	ECHS1	1.444890866328105	None
A0A8V0ZMM1	SCNN1A	1.1298872840995178	None
A0A8V0ZLV8	ST3GAL2	0.7212999963442173	None
A0A8V0ZJJ7	SLC2A14	1.4361266488926059	None
A0A8V0ZJD2	MGAT2	1.0328816731366846	None
A0A8V0ZI80	VCL	1.0061892895872269	None
A0A8V0ZHT0	MMP15	0.6676078733431967	None
A0A8V0ZEK6	AARS1	1.4854054505819012	None
A0A8V0ZD93	HEXA	0.9862933726714898	None
A0A8V0ZCB9	MPP5	0.7341419729129428	None
A0A8V0Z938	XYLT1	1.1441561019177808	None
E1BXS2	GNAI1	1.1385208177244996	None
A0A8V0Z776	PRKCE	1.4481403927063294	None
E1BYQ4	NDST2	0.7180028149471982	None
E1C937	AGR2	0.9891308174329366	None
Q5ZHW8	RPS14	1.139710835143776	None
Q5ZHP5	CHMP4B	0.6810994639292706	None
Q5R2I8	APCDD1	1.1703277612631742	None
Q25C36	OLFML3	0.7311990991698747	None
Q08393	--	0.7851746260024514	None
P81475	--	1.4704743465634076	None
P67869	CSNK2B	0.9925167359698016	None
P33005	ANOS1	0.8671781347398706	None
P28687	SPCS3	1.2316503166910675	None
P08629	TXN	0.6948554389673135	None
O12945	VTN	1.1790449369078706	None
F1NXR0	CKMT1B	1.4135674782733605	None
F1NX30	TMEM30A	1.0142260580112892	None
F1NV24	SDC1	0.8881874484995084	None
F1NU53	XYLT2	1.0302358792534594	None
F1NQL9	ROS1	0.7296933738915832	None
F1NNL1	TMEM231	0.7307789454093468	None
F1NL64	CSNK1A1	0.7175606029509018	None
F1NJR9	EREG	0.7523312816091801	None
F1NHD8	PDCD6	0.7905307340408239	None
F1NGM0	EHD3	0.7495624291740797	None
F1NC58	PDXP	0.8036457488076977	None
F1NAX3	PGP	0.9890551591303391	None
F1NAB7	C1R	0.8077473729706367	None
F1N8Y0	NUS1	0.8397026857659016	None
E1C652	PENK	0.9088849515055876	None
A0A8V0Z6S4	NME3	0.7124119923283795	None
A0A8V0Z5X2	PSAP	0.9881717668106468	None
A0A8V0Z310	AK2	0.9363332041745802	None
A0A8V0XJU7	MRI1	1.10449736245361	None
A0A8V0XH29	LOXL3	1.2619397734023772	None
A0A8V0XGI1	IMPAD1	0.6808469475494411	None
A0A8V0XCP3	ADAM9L	0.9374012547899124	None
A0A8V0XBD4	MYO6	1.2507014065539428	None
A0A8V0XAH4	ATP6AP2	0.9310271625405618	None
A0A8V0XA92	ENPEP	1.1369253481721608	None
A0A8V0X980	CALR	1.0880525036460866	None
A0A8V0X823	PGM3	1.0966207959194518	None
A0A8V0X7N5	PON1	1.4471316680012685	None
A0A8V0X7J6	CNDP2	1.2732297465396187	None
A0A8V0X2Q8	MET	0.8430688695351788	None
A0A8V0WZJ4	B3GAT3	0.7445117110649372	None
A0A5H1ZRJ7	COL1A2	0.8642124503087543	None
A0A3Q2U6E1	PDGFD	0.9834136763908627	None
A0A3Q2U2N5	ATP8A1	0.8075877031192362	None
A0A3Q2U1R1	PLXND1	0.7082181055599244	None
A0A3Q2U0I3	ATP2B2	0.7980594263805942	None
A0A3Q2TYY0	C1GALT1	1.069590807174888	None
A0A1L1S0C5	SNX1	1.133838768554282	None
A0A1L1RPJ2	MAP2K1	0.962566021039824	None
A0A1D5PXN4	PRKCD	0.8406708626434655	None
A0A1D5PSH8	B4GALT2	0.8475675776149296	None
A0A1D5PSE5	ACLY	1.210048908341827	None
A0A1D5PQE8	GNA13	0.8297772212074563	None
A0A8V0XML6	ENOPH1	0.8618859194239908	None
A0A8V0XMT9	ITGB1	1.4886064643382149	None
A0A8V0XNR7	CTSC	0.9930600876910776	None
A0A8V0XQ20	NRP1	1.302255725199245	None
A0A8V0Z2U6	ST3GAL5	0.9094164179287813	None
A0A8V0Z1E9	MANBA	0.9290452059166888	None
A0A8V0Z0B1	PMM2	1.3051501523284492	None
A0A8V0YYZ7	FGFR3	0.7307865481064262	None
A0A8V0YYF8	SUCLG1	1.3121827608454009	None
A0A8V0YXL9	MMP9	1.2362446517943133	None
A0A8V0YT11	MGAT4A	0.7707067860333755	None
A0A8V0YSD2	FUCA1	1.238983786080729	None
A0A8V0YS93	CANX	1.4823408028704377	None
A0A8V0YS74	BDH2	0.9609356824094244	None
A0A8V0YQH7	MAN1A1	0.8196795851237705	None
A0A8V0YJE5	TFRC	1.0358672420711283	None
Q5ZJL1	GALNT1	0.7139947599084286	None
A0A8V0YHG3	NAXD	1.4646189391504447	None
A0A8V0YC98	NAGA	0.7960015408994999	None
A0A8V0Y8B2	PACSIN2	0.7990158187078925	None
A0A8V0Y8B0	RET	1.221978296186967	None
A0A8V0Y7E7	ST3GAL1	1.105749637790639	None
A0A8V0Y6A9	FGFR4	0.7045851689079076	None
A0A8V0Y695	TXNRD1	1.1891330891330891	None
A0A8V0Y661	PLD3	0.8095277697205483	None
A0A8V0Y0V7	SIRT2	1.404504421305382	None
A0A8V0XZ95	NQO1	1.0033148337358349	None
A0A8V0XX38	PLG	0.9602898793183426	None
A0A8V0XU79	PAM	0.8768946395563771	None
A0A8V0XQA0	DYNC2H1	0.6823785926089143	None
A0A8V0YDJ1	NOTCH2	1.1183245359050509	None
A0A8V0YJT6	UXS1	0.87782796368129	None
A0A8V0XHF1	PSME1	1.4581459419122946	None
V5NUE7	LOC121109246	1.0551857914434262	None
A0A8V0ZSQ0	TTC25	0.680425228888421	None
A0A8V0ZSR5	ENO4	0.8880136900118276	None
A0A8V0ZSX6	EIF2AK4	1.2996923463959456	None
A0A8V0ZSY1	GNG12	0.9864574449940304	None
A0A8V0ZF82	APMAP	0.7347254722269181	None
A0A8V0ZTC0	ULK3	1.0855754554606565	None
A0A8V0ZSN8	JAK1	1.2305969753426107	None
A0A8V0ZTL5	CHST14	0.9964287991837256	None
A0A8V0Z1H1	SCNN1B	0.7532094511038929	None
A0A8V0ZTP1	LAMA5	0.8812825183962916	None
A0A8V0Z153	MYLK	0.949428467881244	None
A0A8V0Z0Z6	GLB1	1.356640747096009	None
A0A8V0Z0Z0	GPC4	1.209586694379284	None
A0A8V0Z0Y0	VDAC1	1.3900086014499586	None
A0A8V0Z2Q3	SLC2A1	1.2814315942395151	None
A0A8V0Z0U9	PTK7	1.016856589236696	None
A0A8V0Z3P5	DNALI1	0.6676376903644204	None
A0A8V0ZSD7	ACP2	1.088292686801505	None
A0A8V0ZQ95	TUBA4AL	1.1555528419391503	None
A0A8V0Z5I7	ATP6V1D	0.7045894852519741	None
A0A8V0Z5C2	BMP4	1.3623331418336655	None
A0A8V0ZQN3	PPP1CA	1.303142221652117	None
A0A8V0Z505	GALC	0.9314474182909028	None
A0A8V0ZR13	MAN1A2	0.8319935100626361	None
A0A8V0ZSF2	B3GNT9	0.6727814691916473	None
A0A8V0ZRP2	AP2A2	1.3809662103293867	None
A0A8V0Z4N1	NDUFB5	1.1373979724328258	None
A0A8V0ZRW8	VPS26A	1.4438131809083279	None
A0A8V0ZS43	LOC101748153	1.2579009963290289	None
A0A8V0Z4M1	VEGFA	0.7769080311082711	None
A0A8V0Z4C8	MGRN1	0.7302845528455284	None
A0A8V0ZS95	--	0.7879724186948732	None
A0A8V0Z4R1	MAT2L2	1.0946698488464597	None
A0A8V0Z0S2	ENO1	0.7743752638390046	None
A0A8V0ZTP4	LOXL1	1.0272216880708744	None
A0A8V0Z0Q5	KLC2	0.9853741303152668	None
A0A8V0YYQ6	MDH1	0.9914306233491168	None
A0A8V0YY47	DIAPH2	1.3546155046389092	None
A0A8V0YY13	ERO1A	0.6779838883317459	None
A0A8V0ZWH1	GALNT6	0.698301821592536	None
A0A8V0YXZ0	CPTP	1.0467615486672297	None
A0A8V0YXP6	PKD1	0.7261101859561477	None
A0A8V0YYQ9	LARGE1	1.0347195746545166	None
A0A8V0ZWM4	PEPD	0.6995494736613281	None
A0A8V0ZWX1	APLP2	1.1464989870367182	None
A0A8V0ZX85	--	0.7303176058842246	None
A0A8V0YWM3	AIFM1	0.9838584344559632	None
A0A8V0ZXP1	PNPO	0.7864962786125543	None
A0A8V0ZXW0	SPON1	0.8303734188342633	None
A0A8V0YW90	SPATA18	0.8451773503939674	None
A0A8V0ZWM8	CRABP1	0.7404623077835316	None
A0A8V0YYS9	PLOD2	1.0363932603945396	None
A0A8V0ZW46	UGGT1	0.6722921478559504	None
A0A8V0YZ32	WNT4	0.7879392466244222	None
A0A8V0ZU50	USP47	1.2227170420768687	None
A0A8V0Z0N7	PPIA	1.026120184899846	None
A0A8V0ZUD3	MBTPS1	0.875868294525503	None
A0A8V0YZW3	MELTF	0.9378076632605707	None
A0A8V0YZT4	TINAGL1	0.6943486240726016	None
A0A8V0YZM3	HEPH	0.9258033869845232	None
A0A8V0ZUN6	CCDC113	0.9689912727946921	None
A0A8V0YZH0	HP1BP3	1.2398930172437503	None
A0A8V0YZB5	TSPAN6	1.0345122131953706	None
A0A8V0ZUZ6	SRPRA	0.7331409993427119	None
A0A8V0ZV32	GSS	1.4546966261849434	None
A0A8V0ZVA8	CSE1L	1.3741855339611297	None
A0A8V0YZ96	CLSTN1	1.05934480147843	None
A0A8V0YZ57	ERLEC1	0.6828698306966416	None
A0A8V0ZW06	CLSTN3	0.9069472663135736	None
A0A8V0Z5R3	TTYH3	0.8263562640123319	None
A0A8V0Z604	MUC13	0.8520871537496381	None
A0A8V0Z6Q2	CRYM	1.4510874984195576	None
A0A8V0ZQ39	PTPRJ	0.8927431776141731	None
A0A8V0ZH14	PTPRG	0.9844194340234356	None
A0A8V0ZHF5	THBS1	0.8568275041487929	None
A0A8V0ZE87	RPL6	1.0757262381125603	None
A0A8V0ZI11	AP3M1	0.854122403838189	None
A0A8V0ZDZ5	TNFSF10	0.8480918027884724	None
A0A8V0ZDV1	SCG5	0.7645041424369654	None
A0A8V0ZGX7	GALNT18	1.1037565836133432	None
A0A8V0ZD15	TGOLN2	1.1606762723728858	None
A0A8V0ZCH3	ADPRHL2	1.0028158192472012	None
A0A8V0ZJ97	LOC121108097	0.9101797801200088	None
A0A8V0ZBX0	JUP	1.1573182676645508	None
A0A8V0ZJB9	ATP6V0D1	0.9040528218076542	None
A0A8V0ZBR8	NID2	1.0033276367759043	None
A0A8V0ZJS7	MYO1E	0.7317937909195508	None
A0A8V0ZIF3	FUT11	0.6795146388424199	None
A0A8V0ZGR2	FKBP9	0.7552917003071428	None
A0A8V0ZGF6	PAPLN	0.7403435053955651	None
A0A8V0ZGB2	DKK3	1.250541896816529	None
A0A8V0ZF32	PROM1L	1.1532749867204082	None
A0A8V0ZF83	TLL2	1.0590802707318616	None
A0A8V0ZFH4	LARGE2	0.6799358763071945	None
A0A8V0ZF01	AGRN	0.97865169138548	None
A0A8V0ZEY4	GBF1	1.302510015534298	None
A0A8V0ZFN2	CTDSP1	1.4783669991117143	None
A0A8V0ZEW0	TSN	1.1269899188209995	None
A0A8V0ZER6	PM5	1.4444722975392643	None
A0A8V0ZEN5	DDX19	1.4922302396803098	None
A0A8V0ZFS0	ITGA6	0.7266132468032706	None
A0A8V0ZFU0	ADAMDEC1	1.0061015300880722	None
A0A8V0ZG81	ITGB6	0.8448354999261617	None
A0A8V0ZEG2	RAB27A	0.9469420257240292	None
A0A8V0ZG91	PKLR	0.7694636312147233	None
A0A8V0ZG93	ACTA2	0.8960048962016185	None
A0A8V0ZJT5	CD82	0.7702246393079846	None
A0A8V0ZXZ1	RTCA	0.8294677702001088	None
A0A8V0ZBQ2	ATRN	1.0971250558189976	None
A0A8V0ZBF5	CHST12	1.0813277358529672	None
A0A8V0Z865	MRPL2	0.9147042172661526	None
A0A8V0Z7Z5	RALB	1.0555926869093646	None
A0A8V0ZM72	RP11-400G3.5	1.1406822196780724	None
A0A8V0ZMK5	STAT5A	1.011805315981646	None
A0A8V0ZML0	COPZ1	1.0959746889582227	None
A0A8V0ZNA1	RPL27	1.3112010031956638	None
A0A8V0Z8G8	CHSY1	0.6673491582603678	None
A0A8V0ZNT2	PITPNB	0.7726623045696579	None
A0A8V0ZPB9	GCLM	0.9968973348510166	None
A0A8V0Z707	OGDH	1.3907859396594433	None
A0A8V0Z6Y8	ANO5	0.8294950157471855	None
A0A8V0Z6S1	GALNT16	0.7761241669589617	None
A0A8V0ZPH9	EPHA1	0.8962455484057489	None
A0A8V0ZPM4	SLK	1.1322404255488658	None
A0A8V0ZP32	CPN1	0.9143121878460532	None
A0A8V0ZKS6	NEO1	0.928617555014654	None
A0A8V0ZKN3	FUT8	1.088455690703736	None
A0A8V0Z8R3	PRKAR2A	1.1405781718281716	None
A0A8V0ZJV0	ALDH3B2	0.8569973105174653	None
A0A8V0ZBC9	ATP6V1D	1.2810043261102932	None
A0A8V0ZK01	TMED5	0.95271869535158	None
A0A8V0ZB96	TGFB2	0.7189926746429036	None
A0A8V0ZK44	B3GALT6	1.02608272547622	None
A0A8V0ZAI6	PYGL	1.481033352196682	None
A0A8V0ZA73	VPS37C	0.7245408991360186	None
A0A8V0ZKB2	LAMB2	0.9623622143929876	None
A0A8V0Z9S5	ARPC2	1.4245944341230774	None
A0A8V0Z958	DYNC1LI1	1.2260759992124437	None
A0A8V0ZKI3	LAMA5	1.041380353311468	None
A0A8V0ZKI8	LRP6	0.9150676191959882	None
A0A8V0ZKK9	ARPC4	0.8731750350177782	None
A0A8V0Z8Y2	DSTN	1.0135521150313471	None
A0A8V0Z8V4	SLIT1	0.9045718716711572	None
A0A8V0ZBP0	DYL1	0.7535568335968656	None
A0A8V0ZY26	B4GALT4	0.7233570953990759	None
A0A8V0ZSY3	PLEKHM2	0.7860086595290491	None
A0A8V0YSJ1	B3GNT7	1.4214168546237442	None
A0A8V1A555	NCSTN	0.8475972337062063	None
A0A8V1A1R4	MLEC	0.8905210985274589	None
A0A8V0YME9	CHST10	0.8786151775659864	None
A0A8V1A1T0	P2RX7	0.7016360277948809	None
A0A8V1A1X1	UEVLD	0.8908682694749221	None
A0A8V0YTC2	STK26	0.9985600419972346	None
A0A8V1A4F4	DNAH1	0.6833217333269772	None
A0A8V0YM91	CLIC4	0.724011821771934	None
A0A8V0YLQ2	HPRT1	1.1954299343149228	None
A0A8V0ZZT2	APOA1	1.357818109293977	None
A0A8V0YQ52	TEKT2	0.8980250259485643	None
A0A8V1A229	RAP1A	0.8209279594165189	None
A0A8V0YU83	ATP10A	0.7159507385515259	None
A0A8V0ZZR6	EEF1B2	1.04012056654571	None
A0A8V0ZZN4	APOA4	1.2256744033730402	None
A0A8V0ZZM4	PIGU	0.6845982442997368	None
A0A8V0YU88	CHGB	1.2166640792164751	None
A0A8V1A5Y9	PLCD1	0.8815891615873905	None
A0A8V1A1Q3	GAL3ST4	0.9331950435475452	None
A0A8V0YQ13	SFRP2	1.2539684019056407	None
A0A8V0YTB1	GDF9	1.0388092613009925	None
A0A8V0YS43	GALE	1.3543187893383892	None
A0A8V0YP61	FRK	1.3697470338546731	None
A0A8V0YP18	CALB1	0.7822252641092983	None
A0A8V0YSB5	PSMD1	1.394033943526273	None
A0A8V0YSD6	CHMP3	0.7431641172185802	None
A0A8V0YNY1	SPARC	1.1700813797057978	None
A0A8V0YNQ0	PTN	0.9192618201026498	None
A0A8V1A108	APLP2	1.4636939290069542	None
A0A8V0ZZ99	ANXA2	0.7306890572948121	None
A0A8V0YMS3	ANXA1	0.8769593109768716	None
A0A8V1A5I2	VPS37B	0.6712675670742837	None
A0A8V1A442	GPX1	0.7115792116224016	None
A0A8V0YSM7	UCHL1	1.4738742367785995	None
A0A8V1A0R9	SNRPD3	1.3375013657696206	None
A0A8V0YRF2	BIRC8	1.0323995461779196	None
A0A8V1A0E7	CD81	1.1926771095210469	None
A0A8V1A1A2	EDEM2	0.8969575622710431	None
A0A8V0YPX1	ANXA6	1.0303156068890815	None
A0A8V0YP97	CTSH	1.1534833412700505	None
A0A8V1A4C6	CLSTN2	1.4174003491957352	None
A0A8V0YTI3	EXOC5	1.151169829626172	None
A0A8V0YRG2	EPHB2	1.078500573332468	None
A0A8V0YLL3	--	1.0350372453112835	None
A0A8V0YR12	GALNT10	0.934109432227304	None
A0A8V0YVA0	PTPRU	0.7322975517890772	None
A0A8V0YVB6	CTSZ	1.0435779919368944	None
A0A8V0YKC2	NAP1L1	0.9690312181621884	None
A0A8V1A6T0	CAPNS2	1.090564481282162	None
A0A8V0YL83	LNPEP	0.9663248851717604	None
A0A8V0YR47	PPT1	1.225624048287969	None
A0A8V0ZY61	GALNT3	0.6762237254205546	None
A0A8V0YK13	HMOX1	0.8835359925605512	None
A0A8V0YVV2	GLA	0.7880442252607388	None
A0A8V0ZYE3	IGF2	0.9595036582001916	None
A0A8V0YKJ7	BCAT1	1.4202523562054084	None
A0A8V0YJY7	KIF3B	1.1736698499317872	None
A0A8V1A2P5	CD9	0.7650264669334559	None
A0A8V1A449	KIF9	0.7166792260792124	None
A0A8V0YW12	FRK	0.7323586381583848	None
A0A8V1A4B8	PTPRVP	0.7554035559185812	None
A0A8V0YW06	EPCAM	0.8126215582731661	None
A0A8V1A6K9	DNAH10	0.986262528912876	None
A0A8V0ZYN4	SULF2	1.0590311258533571	None
A0A8V0ZJT8	GOT2	1.9306249632547476	Up
F1NXH1	MARC1	4.044445646368423	Up
A0A8V0ZM20	HK1	1.9952556293517785	Up
A0A8V0ZPD6	NDUFS3	2.1117603164993595	Up
A0A8V0ZMT8	DNAJA2	1.5161755627315037	Up
A0A8V0ZMK4	MYO5C	2.2943361802893585	Up
A0A8V1A7Y9	IARS	5.1403100124199455	Up
A0A8V1A7V4	SLC37A4	2.962624389479457	Up
A0A8V0YUC6	F9	5.084919777311776	Up
A0A8V0ZT84	KYAT3	2.578449416350532	Up
F1NIL3	ATP5L	2.538031642687419	Up
F1NH93	RPS20	3.452223602484472	Up
A0A8V0ZNV5	CDK5RAP3	2.9121891108005347	Up
P17790	BSG	1.7994356096715487	Up
A0A8V0ZNG4	PSMA1	2.30343010718421	Up
A0A8V1A8S1	TRAF2	1.5111334899854538	Up
A0A8V0ZSC5	PLA2G15	2.7960327291419134	Up
F1P278	RAB19	1.7430169681967012	Up
A0A8V0ZTF7	IVD	2.0288847312129192	Up
A0A8V0ZTA0	PHB2	2.203664161414212	Up
F1NZ86	HSPA9	1.9072049157921007	Up
A0A8V0ZNG1	PSMD14	2.315090231128316	Up
A0A8V1A8C9	--	2.607450779477421	Up
